  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2013    01    04    00     00      00       999.999           99.999              9999.9
  2013    01    04    00     10      00       999.999           99.999              9999.9
  2013    01    04    00     20      00       999.999           99.999              9999.9
  2013    01    04    00     30      00       999.999           99.999              9999.9
  2013    01    04    00     40      00       999.999           99.999              9999.9
  2013    01    04    00     50      00       999.999           99.999              9999.9
  2013    01    04    01     00      00       999.999           99.999              9999.9
  2013    01    04    01     10      00       999.999           99.999              9999.9
  2013    01    04    01     20      00       999.999           99.999              9999.9
  2013    01    04    01     30      00       999.999           99.999              9999.9
  2013    01    04    01     40      00       999.999           99.999              9999.9
  2013    01    04    01     50      00       999.999           99.999              9999.9
  2013    01    04    02     00      00       999.999           99.999              9999.9
  2013    01    04    02     10      00       999.999           99.999              9999.9
  2013    01    04    02     20      00       999.999           99.999              9999.9
  2013    01    04    02     30      00       999.999           99.999              9999.9
  2013    01    04    02     40      00       999.999           99.999              9999.9
  2013    01    04    02     50      00         4.269            0.063               264.5
  2013    01    04    03     00      00         4.057            0.159               270.6
  2013    01    04    03     10      00         3.629            0.062               263.6
  2013    01    04    03     20      00         3.704            0.062               283.3
  2013    01    04    03     30      00         3.520            0.041               300.5
  2013    01    04    03     40      00         3.645            0.126               306.4
  2013    01    04    03     50      00         3.520            0.094               293.9
  2013    01    04    04     00      00         3.244            0.052               281.2
  2013    01    04    04     10      00         3.345            0.110               290.2
  2013    01    04    04     20      00         3.181            0.010               277.6
  2013    01    04    04     30      00       999.999           99.999              9999.9
  2013    01    04    04     40      00         3.470            0.110               266.6
  2013    01    04    04     50      00         3.621            0.077               278.1
  2013    01    04    05     00      00         4.083            0.117               270.2
  2013    01    04    05     10      00         3.556            0.126               277.5
  2013    01    04    05     20      00         3.083            0.144               271.5
  2013    01    04    05     30      00         3.367            0.040               283.5
  2013    01    04    05     40      00         3.509            0.043               267.1
  2013    01    04    05     50      00         3.528            0.081               273.5
  2013    01    04    06     00      00         3.232            0.194               274.9
  2013    01    04    06     10      00         3.743            0.108               296.2
  2013    01    04    06     20      00         3.630            0.056               276.4
  2013    01    04    06     30      00         3.727            0.137               286.6
  2013    01    04    06     40      00         3.810            0.119               300.4
  2013    01    04    06     50      00         3.755            0.110               295.7
  2013    01    04    07     00      00         3.950            0.058               292.2
  2013    01    04    07     10      00         4.198            0.147               300.1
  2013    01    04    07     20      00         4.434            0.089               292.6
  2013    01    04    07     30      00         4.385            0.132               291.7
  2013    01    04    07     40      00         4.337            0.131               280.9
  2013    01    04    07     50      00         4.235            0.103               289.6
  2013    01    04    08     00      00         3.767            0.129               328.1
  2013    01    04    08     10      00         4.329            0.047               293.4
  2013    01    04    08     20      00         3.640            0.107               271.2
  2013    01    04    08     30      00         4.004            0.091               282.0
  2013    01    04    08     40      00         4.156            0.236               309.9
  2013    01    04    08     50      00         3.712            0.104               280.3
  2013    01    04    09     00      00         4.381            0.187               303.3
  2013    01    04    09     10      00         3.668            0.118               302.6
  2013    01    04    09     20      00         4.099            0.141               304.5
  2013    01    04    09     30      00         4.320            0.203               323.5
  2013    01    04    09     40      00         4.697            0.201               311.8
  2013    01    04    09     50      00         4.084            0.106               298.0
  2013    01    04    10     00      00         4.224            0.105               288.4
  2013    01    04    10     10      00         4.466            0.173               299.1
  2013    01    04    10     20      00         4.205            0.145               282.7
  2013    01    04    10     30      00         3.903            0.103               271.1
  2013    01    04    10     40      00         3.904            0.155               278.3
  2013    01    04    10     50      00         3.658            0.161               279.9
  2013    01    04    11     00      00         4.150            0.076               288.1
  2013    01    04    11     10      00         4.136            0.126               294.2
  2013    01    04    11     20      00         4.064            0.153               273.9
  2013    01    04    11     30      00       999.999           99.999              9999.9
  2013    01    04    11     40      00       999.999           99.999              9999.9
  2013    01    04    11     50      00       999.999           99.999              9999.9
  2013    01    04    12     00      00       999.999           99.999              9999.9
  2013    01    04    12     10      00       999.999           99.999              9999.9
  2013    01    04    12     20      00       999.999           99.999              9999.9
  2013    01    04    12     30      00       999.999           99.999              9999.9
  2013    01    04    12     40      00       999.999           99.999              9999.9
  2013    01    04    12     50      00         4.700            0.144               296.6
  2013    01    04    13     00      00         3.992            0.108               310.3
  2013    01    04    13     10      00         4.419            0.157               327.4
  2013    01    04    13     20      00         5.126            0.160               319.9
  2013    01    04    13     30      00         4.218            0.111               297.2
  2013    01    04    13     40      00         4.306            0.176               318.0
  2013    01    04    13     50      00       999.999           99.999              9999.9
  2013    01    04    14     00      00       999.999           99.999              9999.9
  2013    01    04    14     10      00         4.607            0.187               278.3
  2013    01    04    14     20      00         5.307            0.138               293.2
  2013    01    04    14     30      00         5.332            0.218               297.8
  2013    01    04    14     40      00         5.614            0.170               276.2
  2013    01    04    14     50      00         4.848            0.238               288.6
  2013    01    04    15     00      00         4.185            0.226               262.8
  2013    01    04    15     10      00         4.508            0.194               279.0
  2013    01    04    15     20      00         4.412            0.144               265.9
  2013    01    04    15     30      00         5.219            0.179               270.5
  2013    01    04    15     40      00         5.577            0.119               282.2
  2013    01    04    15     50      00         4.958            0.174               285.5
  2013    01    04    16     00      00       999.999           99.999              9999.9
  2013    01    04    16     10      00       999.999           99.999              9999.9
  2013    01    04    16     20      00       999.999           99.999              9999.9
  2013    01    04    16     30      00       999.999           99.999              9999.9
  2013    01    04    16     40      00       999.999           99.999              9999.9
  2013    01    04    16     50      00       999.999           99.999              9999.9
  2013    01    04    17     00      00         4.948            0.137               305.0
  2013    01    04    17     10      00         5.120            0.280               301.6
  2013    01    04    17     20      00         4.947            0.241               291.0
  2013    01    04    17     30      00         4.448            0.141               273.8
  2013    01    04    17     40      00       999.999           99.999              9999.9
  2013    01    04    17     50      00       999.999           99.999              9999.9
  2013    01    04    18     00      00       999.999           99.999              9999.9
  2013    01    04    18     10      00       999.999           99.999              9999.9
  2013    01    04    18     20      00       999.999           99.999              9999.9
  2013    01    04    18     30      00       999.999           99.999              9999.9
  2013    01    04    18     40      00       999.999           99.999              9999.9
  2013    01    04    18     50      00       999.999           99.999              9999.9
  2013    01    04    19     00      00       999.999           99.999              9999.9
  2013    01    04    19     10      00       999.999           99.999              9999.9
  2013    01    04    19     20      00       999.999           99.999              9999.9
  2013    01    04    19     30      00       999.999           99.999              9999.9
  2013    01    04    19     40      00       999.999           99.999              9999.9
  2013    01    04    19     50      00       999.999           99.999              9999.9
  2013    01    04    20     00      00       999.999           99.999              9999.9
  2013    01    04    20     10      00       999.999           99.999              9999.9
  2013    01    04    20     20      00         6.517            0.133               290.1
  2013    01    04    20     30      00         5.589            0.036               280.1
  2013    01    04    20     40      00         5.811            0.085               278.4
  2013    01    04    20     50      00         6.440            0.155               285.5
  2013    01    04    21     00      00         6.828            0.249               267.6
  2013    01    04    21     10      00         6.421            0.196               268.0
  2013    01    04    21     20      00         5.760            0.179               287.7
  2013    01    04    21     30      00         5.008            0.250               304.3
  2013    01    04    21     40      00         4.217            0.165               285.3
  2013    01    04    21     50      00         4.689            0.170               293.4
  2013    01    04    22     00      00         4.541            0.186               297.4
  2013    01    04    22     10      00         4.830            0.160               297.4
  2013    01    04    22     20      00         4.856            0.134               297.6
  2013    01    04    22     30      00         4.968            0.223               310.4
  2013    01    04    22     40      00         5.067            0.144               307.5
  2013    01    04    22     50      00         4.992            0.124               293.2
  2013    01    04    23     00      00         4.575            0.115               290.4
  2013    01    04    23     10      00         4.230            0.070               280.9
  2013    01    04    23     20      00         4.338            0.138               290.5
  2013    01    04    23     30      00         4.192            0.120               290.9
  2013    01    04    23     40      00         4.216            0.140               299.4
  2013    01    04    23     50      00         4.186            0.194               294.0
  2013    01    05    00     00      00         4.610            0.189               283.2
  2013    01    05    00     10      00         4.832            0.069               254.6
  2013    01    05    00     20      00         4.816            0.131               273.7
  2013    01    05    00     30      00         4.370            0.104               261.4
  2013    01    05    00     40      00         4.908            0.038               271.7
  2013    01    05    00     50      00         5.003            0.138               282.3
  2013    01    05    01     00      00         5.006            0.083               280.3
  2013    01    05    01     10      00         4.234            0.104               279.4
  2013    01    05    01     20      00         4.188            0.074               264.8
  2013    01    05    01     30      00         4.437            0.181               267.0
  2013    01    05    01     40      00         4.500            0.160               302.0
  2013    01    05    01     50      00       999.999           99.999              9999.9
  2013    01    05    02     00      00       999.999           99.999              9999.9
  2013    01    05    02     10      00       999.999           99.999              9999.9
  2013    01    05    02     20      00       999.999           99.999              9999.9
  2013    01    05    02     30      00       999.999           99.999              9999.9
  2013    01    05    02     40      00       999.999           99.999              9999.9
  2013    01    05    02     50      00       999.999           99.999              9999.9
  2013    01    05    03     00      00       999.999           99.999              9999.9
  2013    01    05    03     10      00       999.999           99.999              9999.9
  2013    01    05    03     20      00       999.999           99.999              9999.9
  2013    01    05    03     30      00       999.999           99.999              9999.9
  2013    01    05    03     40      00       999.999           99.999              9999.9
  2013    01    05    03     50      00       999.999           99.999              9999.9
  2013    01    05    04     00      00       999.999           99.999              9999.9
  2013    01    05    04     10      00       999.999           99.999              9999.9
  2013    01    05    04     20      00       999.999           99.999              9999.9
  2013    01    05    04     30      00       999.999           99.999              9999.9
  2013    01    05    04     40      00       999.999           99.999              9999.9
  2013    01    05    04     50      00         2.987            0.037               296.9
  2013    01    05    05     00      00         2.999            0.115               297.2
  2013    01    05    05     10      00         3.323            0.156               325.6
  2013    01    05    05     20      00         3.073            0.139               328.9
  2013    01    05    05     30      00         2.846            0.085               298.7
  2013    01    05    05     40      00         3.415            0.098               279.8
  2013    01    05    05     50      00         3.987            0.171               317.7
  2013    01    05    06     00      00         3.754            0.201               314.4
  2013    01    05    06     10      00         3.616            0.189               304.7
  2013    01    05    06     20      00         4.176            0.131               291.9
  2013    01    05    06     30      00         4.373            0.179               308.7
  2013    01    05    06     40      00         4.349            0.163               308.4
  2013    01    05    06     50      00         4.416            0.120               309.2
  2013    01    05    07     00      00         4.346            0.134               289.3
  2013    01    05    07     10      00         4.555            0.146               301.5
  2013    01    05    07     20      00         4.269            0.144               287.1
  2013    01    05    07     30      00         4.172            0.086               291.4
  2013    01    05    07     40      00         3.813            0.125               286.3
  2013    01    05    07     50      00         4.226            0.116               315.0
  2013    01    05    08     00      00         4.421            0.151               317.7
  2013    01    05    08     10      00         4.326            0.157               307.7
  2013    01    05    08     20      00         4.101            0.096               293.0
  2013    01    05    08     30      00         4.153            0.125               298.5
  2013    01    05    08     40      00         4.266            0.204               302.9
  2013    01    05    08     50      00         4.447            0.140               300.5
  2013    01    05    09     00      00         4.369            0.159               282.4
  2013    01    05    09     10      00         4.105            0.159               292.6
  2013    01    05    09     20      00         4.076            0.246               291.3
  2013    01    05    09     30      00         4.244            0.138               304.2
  2013    01    05    09     40      00         3.863            0.134               296.3
  2013    01    05    09     50      00         4.107            0.183               288.1
  2013    01    05    10     00      00         4.015            0.148               301.0
  2013    01    05    10     10      00         4.324            0.130               299.4
  2013    01    05    10     20      00         4.472            0.073               315.4
  2013    01    05    10     30      00         3.969            0.139               312.6
  2013    01    05    10     40      00         3.624            0.170               291.0
  2013    01    05    10     50      00         4.087            0.159               318.6
  2013    01    05    11     00      00         3.804            0.152               303.1
  2013    01    05    11     10      00         3.721            0.089               292.1
  2013    01    05    11     20      00         3.597            0.153               308.0
  2013    01    05    11     30      00       999.999           99.999              9999.9
  2013    01    05    11     40      00       999.999           99.999              9999.9
  2013    01    05    11     50      00       999.999           99.999              9999.9
  2013    01    05    12     00      00       999.999           99.999              9999.9
  2013    01    05    12     10      00       999.999           99.999              9999.9
  2013    01    05    12     20      00         3.694            0.126               303.8
  2013    01    05    12     30      00         3.742            0.135               297.1
  2013    01    05    12     40      00         3.845            0.107               310.8
  2013    01    05    12     50      00         3.975            0.173               331.5
  2013    01    05    13     00      00         3.698            0.146               322.6
  2013    01    05    13     10      00         3.607            0.142               291.9
  2013    01    05    13     20      00         3.646            0.131               277.8
  2013    01    05    13     30      00         3.725            0.138               298.8
  2013    01    05    13     40      00         3.825            0.143               294.2
  2013    01    05    13     50      00         3.807            0.115               280.8
  2013    01    05    14     00      00         3.807            0.074               283.1
  2013    01    05    14     10      00         3.867            0.115               270.9
  2013    01    05    14     20      00         3.912            0.126               298.0
  2013    01    05    14     30      00         3.935            0.203               303.9
  2013    01    05    14     40      00         4.147            0.223               285.6
  2013    01    05    14     50      00         4.417            0.223               302.8
  2013    01    05    15     00      00         4.565            0.134               283.8
  2013    01    05    15     10      00         4.459            0.168               271.1
  2013    01    05    15     20      00         4.268            0.069               259.7
  2013    01    05    15     30      00         5.047            0.028               288.4
  2013    01    05    15     40      00         5.523            0.211               312.0
  2013    01    05    15     50      00         5.792            0.166               302.0
  2013    01    05    16     00      00       999.999           99.999              9999.9
  2013    01    05    16     10      00       999.999           99.999              9999.9
  2013    01    05    16     20      00       999.999           99.999              9999.9
  2013    01    05    16     30      00       999.999           99.999              9999.9
  2013    01    05    16     40      00       999.999           99.999              9999.9
  2013    01    05    16     50      00       999.999           99.999              9999.9
  2013    01    05    17     00      00       999.999           99.999              9999.9
  2013    01    05    17     10      00       999.999           99.999              9999.9
  2013    01    05    17     20      00         7.557            0.300               288.7
  2013    01    05    17     30      00         6.270            0.155               276.9
  2013    01    05    17     40      00         5.833            0.076               271.3
  2013    01    05    17     50      00         5.090            0.199               289.6
  2013    01    05    18     00      00         5.069            0.168               284.3
  2013    01    05    18     10      00         5.720            0.164               293.8
  2013    01    05    18     20      00         5.782            0.067               271.6
  2013    01    05    18     30      00         5.755            0.099               253.6
  2013    01    05    18     40      00         5.273            0.174               280.2
  2013    01    05    18     50      00         5.259            0.190               299.8
  2013    01    05    19     00      00         5.523            0.065               281.3
  2013    01    05    19     10      00         5.762            0.172               289.1
  2013    01    05    19     20      00         5.728            0.178               280.0
  2013    01    05    19     30      00         5.520            0.225               267.2
  2013    01    05    19     40      00       999.999           99.999              9999.9
  2013    01    05    19     50      00       999.999           99.999              9999.9
  2013    01    05    20     00      00         5.692            0.197               281.4
  2013    01    05    20     10      00         5.517            0.184               284.1
  2013    01    05    20     20      00         5.661            0.306               310.2
  2013    01    05    20     30      00         5.774            0.179               296.0
  2013    01    05    20     40      00         5.268            0.121               289.8
  2013    01    05    20     50      00         5.721            0.253               311.0
  2013    01    05    21     00      00         5.617            0.173               288.1
  2013    01    05    21     10      00         5.722            0.191               300.0
  2013    01    05    21     20      00         5.482            0.194               295.3
  2013    01    05    21     30      00       999.999           99.999              9999.9
  2013    01    05    21     40      00       999.999           99.999              9999.9
  2013    01    05    21     50      00       999.999           99.999              9999.9
  2013    01    05    22     00      00       999.999           99.999              9999.9
  2013    01    05    22     10      00       999.999           99.999              9999.9
  2013    01    05    22     20      00       999.999           99.999              9999.9
  2013    01    05    22     30      00       999.999           99.999              9999.9
  2013    01    05    22     40      00       999.999           99.999              9999.9
  2013    01    05    22     50      00       999.999           99.999              9999.9
  2013    01    05    23     00      00       999.999           99.999              9999.9
  2013    01    05    23     10      00       999.999           99.999              9999.9
  2013    01    05    23     20      00       999.999           99.999              9999.9
  2013    01    05    23     30      00       999.999           99.999              9999.9
  2013    01    05    23     40      00       999.999           99.999              9999.9
  2013    01    05    23     50      00       999.999           99.999              9999.9
  2013    01    06    00     00      00       999.999           99.999              9999.9
  2013    01    06    00     10      00       999.999           99.999              9999.9
  2013    01    06    00     20      00       999.999           99.999              9999.9
  2013    01    06    00     30      00         3.412            0.058               281.6
  2013    01    06    00     40      00         4.153            0.156               295.3
  2013    01    06    00     50      00         4.383            0.341               294.5
  2013    01    06    01     00      00       999.999           99.999              9999.9
  2013    01    06    01     10      00       999.999           99.999              9999.9
  2013    01    06    01     20      00       999.999           99.999              9999.9
  2013    01    06    01     30      00       999.999           99.999              9999.9
  2013    01    06    01     40      00       999.999           99.999              9999.9
  2013    01    06    01     50      00         2.750            0.104               311.3
  2013    01    06    02     00      00         2.770            0.156               311.9
  2013    01    06    02     10      00         2.730            0.105               293.6
  2013    01    06    02     20      00         2.689            0.108               291.1
  2013    01    06    02     30      00         2.609            0.109               286.0
  2013    01    06    02     40      00       999.999           99.999              9999.9
  2013    01    06    02     50      00       999.999           99.999              9999.9
  2013    01    06    03     00      00       999.999           99.999              9999.9
  2013    01    06    03     10      00       999.999           99.999              9999.9
  2013    01    06    03     20      00         2.892            0.123               271.5
  2013    01    06    03     30      00         2.758            0.068               303.6
  2013    01    06    03     40      00       999.999           99.999              9999.9
  2013    01    06    03     50      00         2.719            0.105               300.1
  2013    01    06    04     00      00         2.559            0.110               296.5
  2013    01    06    04     10      00         2.569            0.136               316.8
  2013    01    06    04     20      00         2.550            0.115               309.0
  2013    01    06    04     30      00         2.700            0.118               305.5
  2013    01    06    04     40      00         3.533            0.111               280.3
  2013    01    06    04     50      00         2.761            0.009               260.9
  2013    01    06    05     00      00         3.374            0.186               270.3
  2013    01    06    05     10      00         3.773            0.122               293.5
  2013    01    06    05     20      00         3.847            0.142               292.6
  2013    01    06    05     30      00         3.649            0.079               296.2
  2013    01    06    05     40      00         3.785            0.185               303.2
  2013    01    06    05     50      00         3.644            0.189               327.0
  2013    01    06    06     00      00         3.834            0.202               310.7
  2013    01    06    06     10      00         3.716            0.093               308.7
  2013    01    06    06     20      00         3.774            0.143               302.0
  2013    01    06    06     30      00         3.576            0.115               287.0
  2013    01    06    06     40      00         3.772            0.163               285.5
  2013    01    06    06     50      00         4.349            0.155               311.5
  2013    01    06    07     00      00         4.338            0.135               297.6
  2013    01    06    07     10      00         4.174            0.125               301.3
  2013    01    06    07     20      00         4.465            0.107               299.9
  2013    01    06    07     30      00         4.578            0.222               312.0
  2013    01    06    07     40      00         4.375            0.121               293.0
  2013    01    06    07     50      00         4.116            0.184               286.1
  2013    01    06    08     00      00         4.417            0.119               300.8
  2013    01    06    08     10      00         4.730            0.181               306.9
  2013    01    06    08     20      00         4.320            0.170               278.1
  2013    01    06    08     30      00         4.296            0.121               299.7
  2013    01    06    08     40      00         3.817            0.139               291.7
  2013    01    06    08     50      00         4.537            0.186               291.0
  2013    01    06    09     00      00         4.146            0.205               297.8
  2013    01    06    09     10      00         4.611            0.147               291.4
  2013    01    06    09     20      00         4.902            0.192               307.9
  2013    01    06    09     30      00         4.771            0.147               280.6
  2013    01    06    09     40      00       999.999           99.999              9999.9
  2013    01    06    09     50      00         3.915            0.162               292.6
  2013    01    06    10     00      00         4.208            0.160               305.0
  2013    01    06    10     10      00         4.097            0.131               310.7
  2013    01    06    10     20      00         5.199            0.192               317.1
  2013    01    06    10     30      00         3.804            0.190               317.7
  2013    01    06    10     40      00         4.146            0.220               322.0
  2013    01    06    10     50      00         4.206            0.199               339.8
  2013    01    06    11     00      00         3.634            0.175               304.1
  2013    01    06    11     10      00         4.467            0.133               334.2
  2013    01    06    11     20      00         4.700            0.182               328.7
  2013    01    06    11     30      00         4.729            0.203               332.6
  2013    01    06    11     40      00         4.341            0.104               320.0
  2013    01    06    11     50      00         4.217            0.157               328.3
  2013    01    06    12     00      00         4.167            0.179               321.3
  2013    01    06    12     10      00         4.731            0.188               318.7
  2013    01    06    12     20      00         4.259            0.183               311.8
  2013    01    06    12     30      00         4.557            0.220               324.0
  2013    01    06    12     40      00         4.373            0.138               301.5
  2013    01    06    12     50      00         4.417            0.212               318.2
  2013    01    06    13     00      00         4.330            0.157               311.3
  2013    01    06    13     10      00         4.496            0.108               290.1
  2013    01    06    13     20      00         3.954            0.201               292.7
  2013    01    06    13     30      00         3.935            0.179               304.1
  2013    01    06    13     40      00         3.988            0.184               305.5
  2013    01    06    13     50      00         4.135            0.118               291.3
  2013    01    06    14     00      00         3.396            0.142               301.2
  2013    01    06    14     10      00       999.999           99.999              9999.9
  2013    01    06    14     20      00       999.999           99.999              9999.9
  2013    01    06    14     30      00       999.999           99.999              9999.9
  2013    01    06    14     40      00       999.999           99.999              9999.9
  2013    01    06    14     50      00       999.999           99.999              9999.9
  2013    01    06    15     00      00         5.126            0.126               296.1
  2013    01    06    15     10      00       999.999           99.999              9999.9
  2013    01    06    15     20      00       999.999           99.999              9999.9
  2013    01    06    15     30      00       999.999           99.999              9999.9
  2013    01    06    15     40      00         4.653            0.166               295.6
  2013    01    06    15     50      00         5.266            0.111               284.5
  2013    01    06    16     00      00         4.117            0.209               292.8
  2013    01    06    16     10      00         3.685            0.179               285.6
  2013    01    06    16     20      00         5.483            0.112               297.7
  2013    01    06    16     30      00         6.229            0.035               252.5
  2013    01    06    16     40      00         6.351            0.195               296.5
  2013    01    06    16     50      00         6.312            0.181               295.8
  2013    01    06    17     00      00         6.441            0.288               299.0
  2013    01    06    17     10      00       999.999           99.999              9999.9
  2013    01    06    17     20      00       999.999           99.999              9999.9
  2013    01    06    17     30      00       999.999           99.999              9999.9
  2013    01    06    17     40      00       999.999           99.999              9999.9
  2013    01    06    17     50      00       999.999           99.999              9999.9
  2013    01    06    18     00      00       999.999           99.999              9999.9
  2013    01    06    18     10      00       999.999           99.999              9999.9
  2013    01    06    18     20      00       999.999           99.999              9999.9
  2013    01    06    18     30      00       999.999           99.999              9999.9
  2013    01    06    18     40      00       999.999           99.999              9999.9
  2013    01    06    18     50      00       999.999           99.999              9999.9
  2013    01    06    19     00      00         4.738            0.245               301.4
  2013    01    06    19     10      00         5.011            0.201               302.1
  2013    01    06    19     20      00         5.399            0.267               297.5
  2013    01    06    19     30      00         5.231            0.243               304.5
  2013    01    06    19     40      00         4.808            0.132               306.6
  2013    01    06    19     50      00         4.755            0.130               318.1
  2013    01    06    20     00      00         4.577            0.288               299.7
  2013    01    06    20     10      00       999.999           99.999              9999.9
  2013    01    06    20     20      00       999.999           99.999              9999.9
  2013    01    06    20     30      00       999.999           99.999              9999.9
  2013    01    06    20     40      00       999.999           99.999              9999.9
  2013    01    06    20     50      00       999.999           99.999              9999.9
  2013    01    06    21     00      00         4.647            0.211               286.5
  2013    01    06    21     10      00         5.255            0.134               296.5
  2013    01    06    21     20      00         5.114            0.129               294.5
  2013    01    06    21     30      00       999.999           99.999              9999.9
  2013    01    06    21     40      00       999.999           99.999              9999.9
  2013    01    06    21     50      00       999.999           99.999              9999.9
  2013    01    06    22     00      00       999.999           99.999              9999.9
  2013    01    06    22     10      00       999.999           99.999              9999.9
  2013    01    06    22     20      00       999.999           99.999              9999.9
  2013    01    06    22     30      00         5.997            0.085               293.5
  2013    01    06    22     40      00         6.027            0.095               290.7
  2013    01    06    22     50      00         6.355            0.251               304.8
  2013    01    06    23     00      00         5.496            0.106               298.5
  2013    01    06    23     10      00         5.400            0.197               318.1
  2013    01    06    23     20      00         6.334            0.273               326.4
  2013    01    06    23     30      00         5.599            0.212               322.9
  2013    01    06    23     40      00         5.380            0.154               315.9
  2013    01    06    23     50      00       999.999           99.999              9999.9
  2013    01    07    00     00      00       999.999           99.999              9999.9
  2013    01    07    00     10      00       999.999           99.999              9999.9
  2013    01    07    00     20      00       999.999           99.999              9999.9
  2013    01    07    00     30      00       999.999           99.999              9999.9
  2013    01    07    00     40      00         5.309            0.135               306.3
  2013    01    07    00     50      00         4.760            0.239               317.2
  2013    01    07    01     00      00         3.987            0.176               349.7
  2013    01    07    01     10      00         4.537            0.199               333.2
  2013    01    07    01     20      00         4.447            0.197               327.1
  2013    01    07    01     30      00         4.796            0.108               309.0
  2013    01    07    01     40      00         5.192            0.168               312.5
  2013    01    07    01     50      00         5.612            0.179               304.2
  2013    01    07    02     00      00         4.319            0.178               327.8
  2013    01    07    02     10      00         5.141            0.240               318.4
  2013    01    07    02     20      00         5.718            0.167               311.3
  2013    01    07    02     30      00         5.282            0.160               302.6
  2013    01    07    02     40      00         4.279            0.173               296.7
  2013    01    07    02     50      00         5.204            0.209               323.7
  2013    01    07    03     00      00         5.544            0.206               320.9
  2013    01    07    03     10      00         5.725            0.075               309.5
  2013    01    07    03     20      00         5.437            0.231               315.1
  2013    01    07    03     30      00         5.420            0.218               313.6
  2013    01    07    03     40      00         5.258            0.199               299.2
  2013    01    07    03     50      00         5.069            0.223               303.6
  2013    01    07    04     00      00       999.999           99.999              9999.9
  2013    01    07    04     10      00       999.999           99.999              9999.9
  2013    01    07    04     20      00       999.999           99.999              9999.9
