  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    03    02    00     00      00         5.611            0.227               309.4
  2012    03    02    00     10      00         5.607            0.308               315.5
  2012    03    02    00     20      00         6.776            0.275               306.9
  2012    03    02    00     30      00         6.080            0.308               301.6
  2012    03    02    00     40      00         4.429            0.152               287.4
  2012    03    02    00     50      00         4.110            0.125               302.0
  2012    03    02    01     00      00         6.092            0.285               342.7
  2012    03    02    01     10      00         5.660            0.258               332.1
  2012    03    02    01     20      00         6.245            0.241               296.8
  2012    03    02    01     30      00         6.248            0.201               270.3
  2012    03    02    01     40      00         4.701            0.311               251.8
  2012    03    02    01     50      00         5.193            0.303               324.9
  2012    03    02    02     00      00       999.999           99.999              9999.9
  2012    03    02    02     10      00         6.319            0.236               332.0
  2012    03    02    02     20      00         5.119            0.145               333.8
  2012    03    02    02     30      00         6.301            0.276               332.7
  2012    03    02    02     40      00         4.918            0.222               331.1
  2012    03    02    02     50      00         4.780            0.384               340.0
  2012    03    02    03     00      00         5.622            0.212               316.5
  2012    03    02    03     10      00         5.289            0.374               330.8
  2012    03    02    03     20      00         5.544            0.186               339.1
  2012    03    02    03     30      00         5.537            0.141               333.6
  2012    03    02    03     40      00         5.224            0.215               356.0
  2012    03    02    03     50      00         6.406            0.217               336.5
  2012    03    02    04     00      00         5.468            0.130               307.9
  2012    03    02    04     10      00         5.605            0.126               303.3
  2012    03    02    04     20      00         3.286            0.125               303.7
  2012    03    02    04     30      00       999.999           99.999              9999.9
  2012    03    02    04     40      00       999.999           99.999              9999.9
  2012    03    02    04     50      00       999.999           99.999              9999.9
  2012    03    02    05     00      00       999.999           99.999              9999.9
  2012    03    02    05     10      00         5.089            0.195               292.7
  2012    03    02    05     20      00         3.553            0.172               322.4
  2012    03    02    05     30      00       999.999           99.999              9999.9
  2012    03    02    05     40      00         4.207            0.209               329.5
  2012    03    02    05     50      00         4.144            0.204               326.7
  2012    03    02    06     00      00         4.931            0.198               313.2
  2012    03    02    06     10      00         5.656            0.211               296.2
  2012    03    02    06     20      00         5.344            0.238               312.8
  2012    03    02    06     30      00         5.020            0.190               304.2
  2012    03    02    06     40      00         3.536            0.141               315.3
  2012    03    02    06     50      00         4.850            0.217               339.9
  2012    03    02    07     00      00         4.589            0.176               321.2
  2012    03    02    07     10      00         4.246            0.136               311.2
  2012    03    02    07     20      00         5.860            0.177               328.1
  2012    03    02    07     30      00       999.999           99.999              9999.9
  2012    03    02    07     40      00       999.999           99.999              9999.9
  2012    03    02    07     50      00       999.999           99.999              9999.9
  2012    03    02    08     00      00       999.999           99.999              9999.9
  2012    03    02    08     10      00         3.070            0.101               317.6
  2012    03    02    08     20      00         2.950            0.096               288.9
  2012    03    02    08     30      00         2.599            0.079               300.6
  2012    03    02    08     40      00         2.560            0.101               286.9
  2012    03    02    08     50      00         2.487            0.077               298.2
  2012    03    02    09     00      00       999.999           99.999              9999.9
  2012    03    02    09     10      00       999.999           99.999              9999.9
  2012    03    02    09     20      00       999.999           99.999              9999.9
  2012    03    02    09     30      00       999.999           99.999              9999.9
  2012    03    02    09     40      00       999.999           99.999              9999.9
  2012    03    02    09     50      00       999.999           99.999              9999.9
  2012    03    02    10     00      00       999.999           99.999              9999.9
  2012    03    02    10     10      00       999.999           99.999              9999.9
  2012    03    02    10     20      00       999.999           99.999              9999.9
  2012    03    02    10     30      00       999.999           99.999              9999.9
  2012    03    02    10     40      00       999.999           99.999              9999.9
  2012    03    02    10     50      00       999.999           99.999              9999.9
  2012    03    02    11     00      00       999.999           99.999              9999.9
  2012    03    02    11     10      00       999.999           99.999              9999.9
  2012    03    02    11     20      00       999.999           99.999              9999.9
  2012    03    02    11     30      00       999.999           99.999              9999.9
  2012    03    02    11     40      00       999.999           99.999              9999.9
  2012    03    02    11     50      00       999.999           99.999              9999.9
  2012    03    02    12     00      00       999.999           99.999              9999.9
  2012    03    02    12     10      00       999.999           99.999              9999.9
  2012    03    02    12     20      00       999.999           99.999              9999.9
  2012    03    02    12     30      00       999.999           99.999              9999.9
  2012    03    02    12     40      00       999.999           99.999              9999.9
  2012    03    02    12     50      00         3.473            0.120               318.2
  2012    03    02    13     00      00         3.400            0.103               296.2
  2012    03    02    13     10      00         3.339            0.102               293.8
  2012    03    02    13     20      00         3.664            0.115               297.3
  2012    03    02    13     30      00         3.985            0.140               317.6
  2012    03    02    13     40      00         3.997            0.150               309.0
  2012    03    02    13     50      00         4.112            0.133               311.6
  2012    03    02    14     00      00         4.073            0.081               283.9
  2012    03    02    14     10      00         4.147            0.139               298.5
  2012    03    02    14     20      00         3.595            0.146               299.6
  2012    03    02    14     30      00         3.914            0.142               294.5
  2012    03    02    14     40      00         4.116            0.197               307.9
  2012    03    02    14     50      00         4.101            0.140               286.6
  2012    03    02    15     00      00         4.260            0.075               282.6
  2012    03    02    15     10      00         4.437            0.159               290.6
  2012    03    02    15     20      00         4.855            0.220               306.1
  2012    03    02    15     30      00         4.146            0.126               291.2
  2012    03    02    15     40      00         4.294            0.161               309.7
  2012    03    02    15     50      00         4.287            0.136               299.4
  2012    03    02    16     00      00         4.179            0.105               294.5
  2012    03    02    16     10      00         4.101            0.098               291.6
  2012    03    02    16     20      00         4.300            0.070               283.6
  2012    03    02    16     30      00         4.160            0.140               282.5
  2012    03    02    16     40      00         4.169            0.193               294.6
  2012    03    02    16     50      00         4.848            0.154               290.2
  2012    03    02    17     00      00         4.392            0.106               286.4
  2012    03    02    17     10      00         4.416            0.142               310.5
  2012    03    02    17     20      00         4.221            0.242               297.3
  2012    03    02    17     30      00         4.285            0.194               304.4
  2012    03    02    17     40      00         4.238            0.178               303.0
  2012    03    02    17     50      00         4.307            0.220               303.0
  2012    03    02    18     00      00         4.439            0.179               303.3
  2012    03    02    18     10      00         4.459            0.150               302.7
  2012    03    02    18     20      00         4.274            0.226               305.7
  2012    03    02    18     30      00         4.306            0.178               290.1
  2012    03    02    18     40      00         3.828            0.141               296.0
  2012    03    02    18     50      00         4.064            0.176               310.0
  2012    03    02    19     00      00         4.407            0.145               296.1
  2012    03    02    19     10      00         4.323            0.131               292.6
  2012    03    02    19     20      00         4.300            0.114               278.8
  2012    03    02    19     30      00         4.348            0.152               296.1
  2012    03    02    19     40      00         4.455            0.177               300.1
  2012    03    02    19     50      00         4.937            0.178               323.8
  2012    03    02    20     00      00         4.691            0.100               289.1
  2012    03    02    20     10      00         5.709            0.214               313.7
  2012    03    02    20     20      00         4.570            0.194               294.4
  2012    03    02    20     30      00         4.255            0.195               267.8
  2012    03    02    20     40      00         4.847            0.129               279.0
  2012    03    02    20     50      00         4.215            0.152               288.6
  2012    03    02    21     00      00         4.418            0.207               294.9
