  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2013    06    06    00     00      00         5.689            0.078               265.9
  2013    06    06    00     30      00         6.411            0.046               270.9
  2013    06    06    01     00      00         5.862            0.240               283.1
  2013    06    06    01     30      00         6.058            0.164               273.8
  2013    06    06    02     00      00         5.868            0.117               309.5
  2013    06    06    02     30      00         5.673            0.107               296.7
  2013    06    06    03     00      00         6.052            0.252               301.7
  2013    06    06    03     30      00         5.722            0.159               297.5
  2013    06    06    04     00      00         5.326            0.135               301.7
  2013    06    06    04     30      00         5.110            0.216               307.3
  2013    06    06    05     00      00         5.568            0.122               298.1
  2013    06    06    05     30      00         5.486            0.153               292.2
  2013    06    06    06     00      00         5.556            0.093               295.9
  2013    06    06    06     30      00         5.184            0.080               283.6
  2013    06    06    07     00      00       999.999           99.999              9999.9
  2013    06    06    07     30      00         5.541            0.061               257.4
  2013    06    06    08     00      00         4.999            0.132               231.1
  2013    06    06    08     30      00         4.844            0.093               233.8
  2013    06    06    09     00      00       999.999           99.999              9999.9
  2013    06    06    09     30      00         4.968            0.262               304.8
  2013    06    06    10     00      00         5.091            0.242               325.6
  2013    06    06    10     30      00         5.050            0.255               340.0
  2013    06    06    11     00      00         4.866            0.287               327.4
  2013    06    06    11     30      00       999.999           99.999              9999.9
  2013    06    06    12     00      00       999.999           99.999              9999.9
  2013    06    06    12     30      00       999.999           99.999              9999.9
  2013    06    06    13     00      00       999.999           99.999              9999.9
  2013    06    06    13     30      00       999.999           99.999              9999.9
  2013    06    06    14     00      00       999.999           99.999              9999.9
  2013    06    06    14     30      00       999.999           99.999              9999.9
  2013    06    06    15     00      00       999.999           99.999              9999.9
  2013    06    06    15     30      00       999.999           99.999              9999.9
  2013    06    06    16     00      00       999.999           99.999              9999.9
  2013    06    06    16     30      00       999.999           99.999              9999.9
  2013    06    06    17     00      00       999.999           99.999              9999.9
  2013    06    06    17     30      00       999.999           99.999              9999.9
  2013    06    06    18     00      00       999.999           99.999              9999.9
  2013    06    06    18     30      00       999.999           99.999              9999.9
  2013    06    06    19     00      00       999.999           99.999              9999.9
  2013    06    06    19     30      00       999.999           99.999              9999.9
  2013    06    06    20     00      00       999.999           99.999              9999.9
  2013    06    06    20     30      00       999.999           99.999              9999.9
  2013    06    06    21     00      00       999.999           99.999              9999.9
  2013    06    06    21     30      00         5.358            0.142               306.7
  2013    06    06    22     00      00         5.121            0.295               300.4
  2013    06    06    22     30      00         5.618            0.147               292.8
  2013    06    06    23     00      00         5.410            0.263               289.4
  2013    06    06    23     30      00         5.532            0.191               302.9
  2013    06    07    00     00      00         5.387            0.296               319.5
  2013    06    07    00     30      00         6.200            0.242               328.9
  2013    06    07    01     00      00         7.086            0.102               293.9
  2013    06    07    01     30      00         6.213            0.296               279.1
  2013    06    07    02     00      00         6.172            0.217               290.2
  2013    06    07    02     30      00         5.056            0.134               266.1
  2013    06    07    03     00      00         5.580            0.087               271.3
  2013    06    07    03     30      00         5.681            0.329               322.9
  2013    06    07    04     00      00         5.440            0.047               316.0
  2013    06    07    04     30      00         5.723            0.256               316.7
  2013    06    07    05     00      00         5.398            0.146               326.8
  2013    06    07    05     30      00         4.956            0.112               296.8
  2013    06    07    06     00      00         4.615            0.178               306.1
  2013    06    07    06     30      00         4.195            0.226               306.6
