  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    01    13    00     00      00         5.959            0.232               305.1
  2012    01    13    00     10      00         6.333            0.163               298.1
  2012    01    13    00     20      00         5.061            0.205               280.0
  2012    01    13    00     30      00         5.023            0.178               294.2
  2012    01    13    00     40      00         4.117            0.160               300.8
  2012    01    13    00     50      00         4.209            0.162               313.6
  2012    01    13    01     00      00         4.123            0.087               311.2
  2012    01    13    01     10      00         4.216            0.179               310.2
  2012    01    13    01     20      00         4.226            0.110               282.6
  2012    01    13    01     30      00         4.300            0.121               283.4
  2012    01    13    01     40      00         4.681            0.173               250.1
  2012    01    13    01     50      00         4.306            0.170               289.2
  2012    01    13    02     00      00         3.694            0.155               296.6
  2012    01    13    02     10      00         3.877            0.127               268.0
  2012    01    13    02     20      00         3.374            0.115               294.6
  2012    01    13    02     30      00         3.374            0.131               308.0
  2012    01    13    02     40      00         3.220            0.158               320.3
  2012    01    13    02     50      00         4.295            0.127               301.0
  2012    01    13    03     00      00       999.999           99.999              9999.9
  2012    01    13    03     10      00       999.999           99.999              9999.9
  2012    01    13    03     20      00         4.478            0.200               283.6
  2012    01    13    03     30      00         4.325            0.095               277.2
  2012    01    13    03     40      00         4.892            0.099               279.4
  2012    01    13    03     50      00         4.167            0.136               279.2
  2012    01    13    04     00      00         4.549            0.182               304.6
  2012    01    13    04     10      00         4.858            0.200               300.5
  2012    01    13    04     20      00         4.739            0.141               292.3
  2012    01    13    04     30      00         4.724            0.125               288.6
  2012    01    13    04     40      00         3.766            0.118               277.8
  2012    01    13    04     50      00         4.025            0.166               294.9
  2012    01    13    05     00      00         3.553            0.152               299.6
  2012    01    13    05     10      00         4.215            0.130               312.2
  2012    01    13    05     20      00         4.206            0.184               300.6
  2012    01    13    05     30      00         4.147            0.171               308.0
  2012    01    13    05     40      00         4.461            0.157               309.3
  2012    01    13    05     50      00         3.764            0.187               317.3
  2012    01    13    06     00      00         3.717            0.196               322.7
  2012    01    13    06     10      00         3.463            0.163               326.2
  2012    01    13    06     20      00         4.036            0.170               285.4
  2012    01    13    06     30      00         4.165            0.179               299.1
  2012    01    13    06     40      00         3.471            0.134               319.9
  2012    01    13    06     50      00         4.107            0.165               303.6
  2012    01    13    07     00      00         4.113            0.140               314.2
  2012    01    13    07     10      00         4.187            0.121               312.5
  2012    01    13    07     20      00         3.946            0.133               297.3
  2012    01    13    07     30      00         4.076            0.138               302.1
  2012    01    13    07     40      00         4.295            0.190               285.0
  2012    01    13    07     50      00         4.634            0.322               312.8
  2012    01    13    08     00      00         4.297            0.205               294.8
  2012    01    13    08     10      00         4.356            0.171               300.8
  2012    01    13    08     20      00         3.582            0.082               284.0
  2012    01    13    08     30      00         3.612            0.139               312.3
  2012    01    13    08     40      00         4.049            0.054               285.5
  2012    01    13    08     50      00         3.667            0.163               303.6
  2012    01    13    09     00      00         3.542            0.148               313.2
  2012    01    13    09     10      00         3.827            0.182               311.8
  2012    01    13    09     20      00         3.593            0.193               322.3
  2012    01    13    09     30      00         2.921            0.141               311.7
  2012    01    13    09     40      00         2.971            0.097               310.9
  2012    01    13    09     50      00         3.151            0.170               341.6
  2012    01    13    10     00      00         3.112            0.251               357.6
  2012    01    13    10     10      00         3.614            0.152               341.6
  2012    01    13    10     20      00         2.951            0.090               341.6
  2012    01    13    10     30      00         3.255            0.155               324.3
  2012    01    13    10     40      00         3.152            0.158               296.6
  2012    01    13    10     50      00         3.483            0.129               305.4
  2012    01    13    11     00      00         3.584            0.159               328.9
  2012    01    13    11     10      00         3.573            0.149               315.9
  2012    01    13    11     20      00       999.999           99.999              9999.9
  2012    01    13    11     30      00       999.999           99.999              9999.9
  2012    01    13    11     40      00         4.354            0.200               308.1
  2012    01    13    11     50      00         3.987            0.133               290.2
  2012    01    13    12     00      00         3.805            0.178               302.8
  2012    01    13    12     10      00         3.514            0.170               277.4
  2012    01    13    12     20      00         3.696            0.163               309.5
  2012    01    13    12     30      00         3.553            0.142               334.3
  2012    01    13    12     40      00         3.591            0.173               348.3
  2012    01    13    12     50      00         3.453            0.160               289.5
  2012    01    13    13     00      00         3.684            0.151               303.0
  2012    01    13    13     10      00         3.671            0.111               298.9
  2012    01    13    13     20      00         3.557            0.062               303.3
  2012    01    13    13     30      00         4.153            0.156               314.5
  2012    01    13    13     40      00         4.346            0.187               309.1
  2012    01    13    13     50      00         5.593            0.199               328.6
  2012    01    13    14     00      00         4.245            0.110               285.2
  2012    01    13    14     10      00         5.172            0.139               305.2
  2012    01    13    14     20      00         4.426            0.171               300.7
  2012    01    13    14     30      00       999.999           99.999              9999.9
  2012    01    13    14     40      00       999.999           99.999              9999.9
  2012    01    13    14     50      00       999.999           99.999              9999.9
  2012    01    13    15     00      00       999.999           99.999              9999.9
  2012    01    13    15     10      00       999.999           99.999              9999.9
  2012    01    13    15     20      00       999.999           99.999              9999.9
  2012    01    13    15     30      00       999.999           99.999              9999.9
  2012    01    13    15     40      00       999.999           99.999              9999.9
  2012    01    13    15     50      00         6.400            0.264               305.5
  2012    01    13    16     00      00         5.768            0.101               286.8
  2012    01    13    16     10      00       999.999           99.999              9999.9
  2012    01    13    16     20      00       999.999           99.999              9999.9
  2012    01    13    16     30      00         6.060            0.139               291.3
  2012    01    13    16     40      00         5.583            0.116               277.4
  2012    01    13    16     50      00         4.979            0.205               257.8
  2012    01    13    17     00      00       999.999           99.999              9999.9
  2012    01    13    17     10      00       999.999           99.999              9999.9
  2012    01    13    17     20      00         4.099            0.162               263.6
  2012    01    13    17     30      00         3.986            0.177               278.6
  2012    01    13    17     40      00         4.190            0.158               267.2
  2012    01    13    17     50      00         5.922            0.259               263.8
  2012    01    13    18     00      00         5.517            0.261               253.8
  2012    01    13    18     10      00         5.270            0.214               308.5
  2012    01    13    18     20      00         5.279            0.216               299.9
  2012    01    13    18     30      00         3.975            0.183               275.3
  2012    01    13    18     40      00         5.610            0.209               279.8
  2012    01    13    18     50      00         4.246            0.193               277.4
  2012    01    13    19     00      00         4.239            0.191               288.7
  2012    01    13    19     10      00         5.691            0.209               272.7
  2012    01    13    19     20      00         5.198            0.195               285.6
  2012    01    13    19     30      00         5.217            0.238               288.7
  2012    01    13    19     40      00         5.316            0.278               292.8
  2012    01    13    19     50      00         5.529            0.229               299.3
  2012    01    13    20     00      00         5.201            0.153               275.2
  2012    01    13    20     10      00         5.087            0.129               293.6
  2012    01    13    20     20      00         5.009            0.195               292.7
  2012    01    13    20     30      00         4.579            0.211               283.8
  2012    01    13    20     40      00         4.413            0.092               278.2
  2012    01    13    20     50      00         4.362            0.105               276.3
  2012    01    13    21     00      00         4.421            0.170               275.2
  2012    01    13    21     10      00         5.630            0.152               290.6
  2012    01    13    21     20      00         6.353            0.197               289.1
  2012    01    13    21     30      00       999.999           99.999              9999.9
  2012    01    13    21     40      00         3.574            0.189               324.6
  2012    01    13    21     50      00         3.943            0.121               305.7
  2012    01    13    22     00      00         5.669            0.205               288.7
  2012    01    13    22     10      00         4.156            0.128               311.8
  2012    01    13    22     20      00         5.142            0.240               307.9
  2012    01    13    22     30      00         5.312            0.202               313.2
  2012    01    13    22     40      00         5.685            0.201               317.9
  2012    01    13    22     50      00         5.560            0.316               328.4
  2012    01    13    23     00      00         5.295            0.231               317.2
  2012    01    13    23     10      00         5.851            0.227               311.8
  2012    01    13    23     20      00         6.231            0.083               314.2
  2012    01    13    23     30      00         5.622            0.214               315.2
  2012    01    13    23     40      00         5.129            0.163               302.5
  2012    01    13    23     50      00         4.980            0.218               298.1
  2012    01    14    00     00      00         4.978            0.182               296.8
  2012    01    14    00     10      00         5.750            0.237               319.8
  2012    01    14    00     20      00         4.237            0.171               304.8
  2012    01    14    00     30      00         5.701            0.228               319.3
  2012    01    14    00     40      00         4.394            0.211               308.0
  2012    01    14    00     50      00         4.690            0.186               313.7
  2012    01    14    01     00      00         4.891            0.216               318.7
