  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2009    12    04    00     00      00         3.859            0.269               263.0
  2009    12    04    00     10      00         3.532            0.119               245.1
  2009    12    04    00     20      00         3.483            0.141               240.9
  2009    12    04    00     30      00         3.552            0.182               278.4
  2009    12    04    00     40      00         3.374            0.161               274.3
  2009    12    04    00     50      00         3.087            0.048               271.0
  2009    12    04    01     00      00         3.076            0.056               242.7
  2009    12    04    01     10      00         3.224            0.131               244.7
  2009    12    04    01     20      00       999.999           99.999              9999.9
  2009    12    04    01     30      00         2.899            0.139               277.3
  2009    12    04    01     40      00         2.832            0.129               267.5
  2009    12    04    01     50      00         2.801            0.165               272.3
  2009    12    04    02     00      00         2.751            0.112               257.6
  2009    12    04    02     10      00       999.999           99.999              9999.9
  2009    12    04    02     20      00       999.999           99.999              9999.9
  2009    12    04    02     30      00       999.999           99.999              9999.9
  2009    12    04    02     40      00       999.999           99.999              9999.9
  2009    12    04    02     50      00       999.999           99.999              9999.9
  2009    12    04    03     00      00       999.999           99.999              9999.9
  2009    12    04    03     10      00       999.999           99.999              9999.9
  2009    12    04    03     20      00       999.999           99.999              9999.9
  2009    12    04    03     30      00       999.999           99.999              9999.9
  2009    12    04    03     40      00       999.999           99.999              9999.9
  2009    12    04    03     50      00       999.999           99.999              9999.9
  2009    12    04    04     00      00       999.999           99.999              9999.9
  2009    12    04    04     10      00       999.999           99.999              9999.9
  2009    12    04    04     20      00       999.999           99.999              9999.9
  2009    12    04    04     30      00       999.999           99.999              9999.9
  2009    12    04    04     40      00       999.999           99.999              9999.9
  2009    12    04    04     50      00       999.999           99.999              9999.9
  2009    12    04    05     00      00       999.999           99.999              9999.9
  2009    12    04    05     10      00       999.999           99.999              9999.9
  2009    12    04    05     20      00       999.999           99.999              9999.9
  2009    12    04    05     30      00       999.999           99.999              9999.9
  2009    12    04    05     40      00       999.999           99.999              9999.9
  2009    12    04    05     50      00       999.999           99.999              9999.9
  2009    12    04    06     00      00       999.999           99.999              9999.9
  2009    12    04    06     10      00       999.999           99.999              9999.9
  2009    12    04    06     20      00       999.999           99.999              9999.9
  2009    12    04    06     30      00       999.999           99.999              9999.9
  2009    12    04    06     40      00       999.999           99.999              9999.9
  2009    12    04    06     50      00       999.999           99.999              9999.9
  2009    12    04    07     00      00       999.999           99.999              9999.9
  2009    12    04    07     10      00       999.999           99.999              9999.9
  2009    12    04    07     20      00       999.999           99.999              9999.9
  2009    12    04    07     30      00       999.999           99.999              9999.9
  2009    12    04    07     40      00       999.999           99.999              9999.9
  2009    12    04    07     50      00       999.999           99.999              9999.9
  2009    12    04    08     00      00       999.999           99.999              9999.9
  2009    12    04    08     10      00       999.999           99.999              9999.9
  2009    12    04    08     20      00       999.999           99.999              9999.9
  2009    12    04    08     30      00       999.999           99.999              9999.9
  2009    12    04    08     40      00       999.999           99.999              9999.9
  2009    12    04    08     50      00       999.999           99.999              9999.9
  2009    12    04    09     00      00       999.999           99.999              9999.9
  2009    12    04    09     10      00       999.999           99.999              9999.9
  2009    12    04    09     20      00       999.999           99.999              9999.9
  2009    12    04    09     30      00       999.999           99.999              9999.9
  2009    12    04    09     40      00       999.999           99.999              9999.9
  2009    12    04    09     50      00       999.999           99.999              9999.9
  2009    12    04    10     00      00       999.999           99.999              9999.9
  2009    12    04    10     10      00       999.999           99.999              9999.9
  2009    12    04    10     20      00       999.999           99.999              9999.9
  2009    12    04    10     30      00       999.999           99.999              9999.9
  2009    12    04    10     40      00       999.999           99.999              9999.9
  2009    12    04    10     50      00       999.999           99.999              9999.9
  2009    12    04    11     00      00       999.999           99.999              9999.9
  2009    12    04    11     10      00       999.999           99.999              9999.9
  2009    12    04    11     20      00         3.032            0.127               278.5
  2009    12    04    11     30      00         3.002            0.075               265.3
  2009    12    04    11     40      00         2.789            0.104               253.8
  2009    12    04    11     50      00       999.999           99.999              9999.9
  2009    12    04    12     00      00       999.999           99.999              9999.9
  2009    12    04    12     10      00       999.999           99.999              9999.9
  2009    12    04    12     20      00         2.913            0.184               288.5
  2009    12    04    12     30      00         2.750            0.133               282.7
  2009    12    04    12     40      00         2.710            0.101               280.1
  2009    12    04    12     50      00         2.770            0.146               266.8
  2009    12    04    13     00      00         2.719            0.145               253.6
  2009    12    04    13     10      00         2.811            0.117               273.2
  2009    12    04    13     20      00         2.726            0.197               263.3
  2009    12    04    13     30      00         3.072            0.158               285.8
  2009    12    04    13     40      00         2.865            0.082               263.6
  2009    12    04    13     50      00         2.785            0.248               279.8
  2009    12    04    14     00      00         2.917            0.188               267.2
  2009    12    04    14     10      00         2.836            0.251               273.4
  2009    12    04    14     20      00         3.029            0.203               266.2
  2009    12    04    14     30      00         2.874            0.234               258.9
  2009    12    04    14     40      00         3.027            0.143               271.6
  2009    12    04    14     50      00         3.182            0.204               276.5
  2009    12    04    15     00      00         3.067            0.111               270.0
  2009    12    04    15     10      00         3.128            0.159               270.0
  2009    12    04    15     20      00         3.268            0.224               277.2
  2009    12    04    15     30      00         3.602            0.199               287.2
  2009    12    04    15     40      00         3.427            0.109               267.0
  2009    12    04    15     50      00         3.678            0.371               282.5
  2009    12    04    16     00      00         3.630            0.377               283.3
  2009    12    04    16     10      00         3.660            0.031               263.1
  2009    12    04    16     20      00         3.823            0.116               248.6
  2009    12    04    16     30      00         3.971            0.254               266.8
  2009    12    04    16     40      00         3.680            0.186               256.1
  2009    12    04    16     50      00         3.928            0.282               270.8
  2009    12    04    17     00      00         3.881            0.270               268.2
  2009    12    04    17     10      00         4.041            0.141               257.7
  2009    12    04    17     20      00         4.355            0.097               275.8
  2009    12    04    17     30      00         4.082            0.283               274.7
  2009    12    04    17     40      00         3.782            0.257               242.7
  2009    12    04    17     50      00         4.068            0.254               249.5
  2009    12    04    18     00      00         3.717            0.273               249.3
  2009    12    04    18     10      00         3.824            0.375               259.4
  2009    12    04    18     20      00         3.972            0.196               264.8
