  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2013    02    19    00     00      00         5.144            0.218               255.9
  2013    02    19    00     30      00         5.017            0.126               307.9
  2013    02    19    01     00      00         4.737            0.130               310.3
  2013    02    19    01     30      00         3.913            0.099               311.4
  2013    02    19    02     00      00         3.556            0.145               327.1
  2013    02    19    02     30      00         3.834            0.106               336.6
  2013    02    19    03     00      00       999.999           99.999              9999.9
  2013    02    19    03     30      00       999.999           99.999              9999.9
  2013    02    19    04     00      00       999.999           99.999              9999.9
  2013    02    19    04     30      00       999.999           99.999              9999.9
  2013    02    19    05     00      00         3.400            0.091               323.9
  2013    02    19    05     30      00         3.580            0.105               333.0
  2013    02    19    06     00      00         3.387            0.026               367.0
  2013    02    19    06     30      00         3.441            0.107               292.8
  2013    02    19    07     00      00         3.766            0.045               286.8
  2013    02    19    07     30      00         4.912            0.179               315.1
  2013    02    19    08     00      00         4.545            0.154               286.1
  2013    02    19    08     30      00         3.942            0.131               275.2
  2013    02    19    09     00      00         3.101            0.093               291.0
  2013    02    19    09     30      00         4.193            0.124               284.9
  2013    02    19    10     00      00         4.738            0.186               297.5
  2013    02    19    10     30      00         3.736            0.119               292.1
  2013    02    19    11     00      00         3.390            0.148               306.0
  2013    02    19    11     30      00         2.750            0.135               324.3
  2013    02    19    12     00      00       999.999           99.999              9999.9
  2013    02    19    12     30      00       999.999           99.999              9999.9
  2013    02    19    13     00      00         3.959            0.159               287.8
  2013    02    19    13     30      00         4.125            0.165               317.0
  2013    02    19    14     00      00         4.216            0.174               332.0
  2013    02    19    14     30      00         3.321            0.100               301.3
  2013    02    19    15     00      00         3.936            0.057               296.2
  2013    02    19    15     30      00         5.678            0.143               309.1
  2013    02    19    16     00      00         5.987            0.095               311.1
  2013    02    19    16     30      00         5.089            0.149               305.3
  2013    02    19    17     00      00         5.650            0.139               301.0
  2013    02    19    17     30      00         4.913            0.113               297.8
  2013    02    19    18     00      00         4.560            0.198               305.2
  2013    02    19    18     30      00         5.142            0.158               276.8
  2013    02    19    19     00      00         5.548            0.211               313.9
  2013    02    19    19     30      00         5.259            0.033               298.3
  2013    02    19    20     00      00         5.378            0.200               311.7
  2013    02    19    20     30      00         5.566            0.157               276.8
  2013    02    19    21     00      00         5.001            0.217               295.4
  2013    02    19    21     30      00         4.972            0.225               303.0
  2013    02    19    22     00      00         4.341            0.112               291.4
  2013    02    19    22     30      00         4.972            0.104               291.9
  2013    02    19    23     00      00       999.999           99.999              9999.9
  2013    02    19    23     30      00       999.999           99.999              9999.9
  2013    02    20    00     00      00         3.782            0.135               311.7
