  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    12    10    00     00      00         5.548            0.176               287.5
  2012    12    10    00     10      00         5.130            0.188               271.0
  2012    12    10    00     20      00       999.999           99.999              9999.9
  2012    12    10    00     30      00       999.999           99.999              9999.9
  2012    12    10    00     40      00         5.319            0.212               306.5
  2012    12    10    00     50      00         5.001            0.163               269.9
  2012    12    10    01     00      00         5.170            0.220               272.6
  2012    12    10    01     10      00       999.999           99.999              9999.9
  2012    12    10    01     20      00       999.999           99.999              9999.9
  2012    12    10    01     30      00       999.999           99.999              9999.9
  2012    12    10    01     40      00         5.264            0.215               279.5
  2012    12    10    01     50      00         4.549            0.331               302.3
  2012    12    10    02     00      00         3.182            0.091               261.9
  2012    12    10    02     10      00         3.211            0.112               272.6
  2012    12    10    02     20      00         3.168            0.122               266.7
  2012    12    10    02     30      00         3.282            0.184               288.9
  2012    12    10    02     40      00         4.043            0.148               288.2
  2012    12    10    02     50      00         3.694            0.100               291.9
  2012    12    10    03     00      00         4.115            0.209               294.5
  2012    12    10    03     10      00         4.037            0.137               283.9
  2012    12    10    03     20      00         4.086            0.189               292.3
  2012    12    10    03     30      00         3.553            0.130               274.6
  2012    12    10    03     40      00         3.936            0.025               278.7
  2012    12    10    03     50      00         3.498            0.047               274.1
  2012    12    10    04     00      00         3.102            0.189               287.1
  2012    12    10    04     10      00         3.243            0.156               272.8
  2012    12    10    04     20      00       999.999           99.999              9999.9
  2012    12    10    04     30      00       999.999           99.999              9999.9
  2012    12    10    04     40      00         3.694            0.164               298.2
  2012    12    10    04     50      00         3.594            0.184               301.6
  2012    12    10    05     00      00         2.878            0.087               285.6
  2012    12    10    05     10      00         2.981            0.144               299.2
  2012    12    10    05     20      00         2.958            0.100               306.2
  2012    12    10    05     30      00         3.012            0.127               308.6
  2012    12    10    05     40      00         2.732            0.109               314.2
  2012    12    10    05     50      00         3.319            0.083               283.8
  2012    12    10    06     00      00         3.606            0.117               304.1
  2012    12    10    06     10      00         3.533            0.115               308.8
  2012    12    10    06     20      00         4.024            0.212               314.8
  2012    12    10    06     30      00         3.342            0.171               293.8
  2012    12    10    06     40      00         3.445            0.120               294.0
  2012    12    10    06     50      00         3.670            0.076               299.5
  2012    12    10    07     00      00         3.545            0.119               297.1
  2012    12    10    07     10      00         3.677            0.113               284.6
  2012    12    10    07     20      00         3.805            0.103               313.6
  2012    12    10    07     30      00         3.759            0.063               303.2
  2012    12    10    07     40      00         4.033            0.098               310.1
  2012    12    10    07     50      00         3.548            0.069               318.2
  2012    12    10    08     00      00       999.999           99.999              9999.9
  2012    12    10    08     10      00       999.999           99.999              9999.9
  2012    12    10    08     20      00       999.999           99.999              9999.9
  2012    12    10    08     30      00       999.999           99.999              9999.9
  2012    12    10    08     40      00       999.999           99.999              9999.9
  2012    12    10    08     50      00       999.999           99.999              9999.9
  2012    12    10    09     00      00         3.308            0.098               317.1
  2012    12    10    09     10      00         3.404            0.132               330.8
  2012    12    10    09     20      00         3.463            0.172               323.3
  2012    12    10    09     30      00         3.393            0.141               319.5
  2012    12    10    09     40      00         3.614            0.144               317.6
  2012    12    10    09     50      00         3.386            0.154               336.6
  2012    12    10    10     00      00         3.282            0.133               336.4
  2012    12    10    10     10      00         3.232            0.157               325.5
  2012    12    10    10     20      00         3.249            0.096               315.3
  2012    12    10    10     30      00       999.999           99.999              9999.9
  2012    12    10    10     40      00       999.999           99.999              9999.9
  2012    12    10    10     50      00         3.566            0.122               330.9
  2012    12    10    11     00      00         3.412            0.176               319.5
  2012    12    10    11     10      00         3.171            0.148               332.9
  2012    12    10    11     20      00         3.323            0.135               308.9
  2012    12    10    11     30      00         3.041            0.120               322.5
  2012    12    10    11     40      00         2.788            0.177               329.7
  2012    12    10    11     50      00         2.912            0.140               315.8
  2012    12    10    12     00      00         3.102            0.135               336.1
  2012    12    10    12     10      00         2.960            0.101               314.1
  2012    12    10    12     20      00         3.143            0.111               316.4
  2012    12    10    12     30      00         3.442            0.147               325.4
  2012    12    10    12     40      00         3.533            0.181               337.4
  2012    12    10    12     50      00         3.560            0.100               312.5
  2012    12    10    13     00      00         3.468            0.127               315.4
  2012    12    10    13     10      00         3.326            0.168               328.6
  2012    12    10    13     20      00         3.544            0.188               332.8
  2012    12    10    13     30      00         3.503            0.179               338.5
  2012    12    10    13     40      00         3.283            0.153               283.9
  2012    12    10    13     50      00         3.169            0.080               300.9
  2012    12    10    14     00      00         3.787            0.146               321.6
  2012    12    10    14     10      00         3.867            0.169               320.6
  2012    12    10    14     20      00         3.193            0.139               306.3
  2012    12    10    14     30      00         3.713            0.134               302.5
  2012    12    10    14     40      00         3.952            0.106               294.2
  2012    12    10    14     50      00         3.662            0.121               300.9
  2012    12    10    15     00      00         3.726            0.136               317.9
  2012    12    10    15     10      00         3.707            0.138               321.6
  2012    12    10    15     20      00         4.236            0.105               303.5
  2012    12    10    15     30      00         4.820            0.179               302.9
  2012    12    10    15     40      00         4.230            0.174               294.0
  2012    12    10    15     50      00         3.986            0.171               279.5
  2012    12    10    16     00      00         4.367            0.172               316.5
  2012    12    10    16     10      00         3.695            0.120               279.6
  2012    12    10    16     20      00         4.215            0.187               303.6
  2012    12    10    16     30      00         4.126            0.166               286.2
  2012    12    10    16     40      00         3.898            0.127               286.7
  2012    12    10    16     50      00         3.737            0.165               291.6
  2012    12    10    17     00      00         3.786            0.148               286.3
  2012    12    10    17     10      00         4.025            0.142               278.4
  2012    12    10    17     20      00         3.981            0.171               279.9
  2012    12    10    17     30      00         4.196            0.194               302.1
  2012    12    10    17     40      00         4.207            0.138               304.6
  2012    12    10    17     50      00         4.235            0.117               274.5
  2012    12    10    18     00      00         4.350            0.062               291.6
  2012    12    10    18     10      00         4.391            0.194               308.7
  2012    12    10    18     20      00         4.034            0.096               286.7
  2012    12    10    18     30      00       999.999           99.999              9999.9
  2012    12    10    18     40      00       999.999           99.999              9999.9
