  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2013    03    03    00     00      00         5.929            0.205               325.7
  2013    03    03    00     30      00         5.237            0.137               335.5
  2013    03    03    01     00      00       999.999           99.999              9999.9
  2013    03    03    01     30      00       999.999           99.999              9999.9
  2013    03    03    02     00      00         4.196            0.238               324.2
  2013    03    03    02     30      00         5.541            0.255               318.1
  2013    03    03    03     00      00         4.397            0.163               304.9
  2013    03    03    03     30      00         3.706            0.130               266.9
  2013    03    03    04     00      00         4.680            0.200               306.6
  2013    03    03    04     30      00         4.495            0.167               318.2
  2013    03    03    05     00      00         3.859            0.149               295.5
  2013    03    03    05     30      00         4.887            0.244               310.5
  2013    03    03    06     00      00         4.617            0.212               314.4
  2013    03    03    06     30      00         3.714            0.153               285.6
  2013    03    03    07     00      00       999.999           99.999              9999.9
  2013    03    03    07     30      00       999.999           99.999              9999.9
  2013    03    03    08     00      00       999.999           99.999              9999.9
  2013    03    03    08     30      00         3.816            0.171               316.3
  2013    03    03    09     00      00       999.999           99.999              9999.9
  2013    03    03    09     30      00         3.814            0.158               306.7
  2013    03    03    10     00      00         3.614            0.125               309.7
  2013    03    03    10     30      00         3.243            0.120               303.8
  2013    03    03    11     00      00         2.802            0.139               305.6
  2013    03    03    11     30      00         2.167            0.088               286.9
  2013    03    03    12     00      00         2.973            0.131               344.8
  2013    03    03    12     30      00       999.999           99.999              9999.9
  2013    03    03    13     00      00         3.095            0.074               302.1
  2013    03    03    13     30      00         3.700            0.095               290.5
  2013    03    03    14     00      00         3.897            0.081               286.2
  2013    03    03    14     30      00         4.078            0.077               290.0
  2013    03    03    15     00      00         4.030            0.062               275.3
  2013    03    03    15     30      00         4.106            0.140               284.8
  2013    03    03    16     00      00         4.216            0.119               272.7
  2013    03    03    16     30      00         4.418            0.197               300.5
  2013    03    03    17     00      00         5.606            0.098               304.0
  2013    03    03    17     30      00         4.738            0.210               303.7
  2013    03    03    18     00      00       999.999           99.999              9999.9
  2013    03    03    18     30      00         6.766            0.245               325.9
  2013    03    03    19     00      00         6.160            0.196               288.1
  2013    03    03    19     30      00         4.270            0.163               286.7
  2013    03    03    20     00      00         4.800            0.198               303.8
  2013    03    03    20     30      00         5.039            0.152               291.0
  2013    03    03    21     00      00         4.150            0.046               285.0
  2013    03    03    21     30      00         4.197            0.197               299.8
  2013    03    03    22     00      00         5.674            0.154               308.4
  2013    03    03    22     30      00         4.042            0.106               295.8
  2013    03    03    23     00      00         3.840            0.105               282.1
  2013    03    03    23     30      00         4.951            0.184               309.1
  2013    03    04    00     00      00         4.207            0.110               310.4
  2013    03    04    00     30      00         3.854            0.188               301.4
