  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    10    12    00     00      00       999.999           99.999              9999.9
  2012    10    12    00     10      00       999.999           99.999              9999.9
  2012    10    12    00     20      00       999.999           99.999              9999.9
  2012    10    12    00     30      00         5.360            0.209               295.0
  2012    10    12    00     40      00         5.402            0.169               309.4
  2012    10    12    00     50      00         5.623            0.196               315.8
  2012    10    12    01     00      00         5.202            0.226               318.2
  2012    10    12    01     10      00         4.996            0.207               315.8
  2012    10    12    01     20      00         5.617            0.158               320.0
  2012    10    12    01     30      00       999.999           99.999              9999.9
  2012    10    12    01     40      00       999.999           99.999              9999.9
  2012    10    12    01     50      00       999.999           99.999              9999.9
  2012    10    12    02     00      00         6.120            0.239               312.4
  2012    10    12    02     10      00         5.685            0.118               289.0
  2012    10    12    02     20      00         5.306            0.266               301.3
  2012    10    12    02     30      00         5.038            0.176               295.6
  2012    10    12    02     40      00       999.999           99.999              9999.9
  2012    10    12    02     50      00       999.999           99.999              9999.9
  2012    10    12    03     00      00       999.999           99.999              9999.9
  2012    10    12    03     10      00       999.999           99.999              9999.9
  2012    10    12    03     20      00         5.810            0.165               306.1
  2012    10    12    03     30      00         4.518            0.218               318.7
  2012    10    12    03     40      00         5.307            0.153               301.7
  2012    10    12    03     50      00         5.059            0.242               317.6
  2012    10    12    04     00      00         5.059            0.169               323.1
  2012    10    12    04     10      00         6.371            0.241               289.1
  2012    10    12    04     20      00         6.151            0.232               299.9
  2012    10    12    04     30      00         6.283            0.420               329.9
  2012    10    12    04     40      00       999.999           99.999              9999.9
  2012    10    12    04     50      00       999.999           99.999              9999.9
  2012    10    12    05     00      00       999.999           99.999              9999.9
  2012    10    12    05     10      00         4.729            0.156               317.8
  2012    10    12    05     20      00         5.923            0.184               316.8
  2012    10    12    05     30      00         6.007            0.230               326.8
  2012    10    12    05     40      00         5.751            0.164               299.8
  2012    10    12    05     50      00         5.937            0.121               288.4
  2012    10    12    06     00      00         5.438            0.189               308.1
  2012    10    12    06     10      00         4.972            0.108               296.0
  2012    10    12    06     20      00         5.893            0.235               317.5
  2012    10    12    06     30      00         6.097            0.199               286.6
  2012    10    12    06     40      00         6.233            0.233               302.6
  2012    10    12    06     50      00       999.999           99.999              9999.9
  2012    10    12    07     00      00       999.999           99.999              9999.9
  2012    10    12    07     10      00       999.999           99.999              9999.9
  2012    10    12    07     20      00       999.999           99.999              9999.9
  2012    10    12    07     30      00       999.999           99.999              9999.9
  2012    10    12    07     40      00       999.999           99.999              9999.9
  2012    10    12    07     50      00       999.999           99.999              9999.9
  2012    10    12    08     00      00       999.999           99.999              9999.9
  2012    10    12    08     10      00       999.999           99.999              9999.9
  2012    10    12    08     20      00       999.999           99.999              9999.9
  2012    10    12    08     30      00       999.999           99.999              9999.9
  2012    10    12    08     40      00       999.999           99.999              9999.9
  2012    10    12    08     50      00       999.999           99.999              9999.9
  2012    10    12    09     00      00       999.999           99.999              9999.9
  2012    10    12    09     10      00       999.999           99.999              9999.9
  2012    10    12    09     20      00         2.672            0.111               311.5
  2012    10    12    09     30      00         2.650            0.101               314.5
  2012    10    12    09     40      00         2.575            0.068               286.4
  2012    10    12    09     50      00       999.999           99.999              9999.9
  2012    10    12    10     00      00         4.044            0.215               310.4
  2012    10    12    10     10      00       999.999           99.999              9999.9
  2012    10    12    10     20      00       999.999           99.999              9999.9
