  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    02    17    00     00      00         3.721            0.128               307.0
  2012    02    17    00     10      00         4.213            0.185               317.2
  2012    02    17    00     20      00         4.075            0.149               304.5
  2012    02    17    00     30      00         4.122            0.195               295.8
  2012    02    17    00     40      00         3.665            0.143               305.0
  2012    02    17    00     50      00         3.965            0.146               307.2
  2012    02    17    01     00      00         4.487            0.133               294.9
  2012    02    17    01     10      00         4.167            0.073               294.5
  2012    02    17    01     20      00         4.538            0.177               306.8
  2012    02    17    01     30      00         3.563            0.117               307.6
  2012    02    17    01     40      00         3.560            0.085               291.4
  2012    02    17    01     50      00         4.145            0.161               317.2
  2012    02    17    02     00      00         4.055            0.121               310.7
  2012    02    17    02     10      00         4.025            0.203               308.3
  2012    02    17    02     20      00         4.417            0.210               319.0
  2012    02    17    02     30      00         4.250            0.165               316.0
  2012    02    17    02     40      00         4.530            0.169               324.7
  2012    02    17    02     50      00         4.548            0.165               300.7
  2012    02    17    03     00      00         4.227            0.131               293.6
  2012    02    17    03     10      00         4.297            0.148               276.3
  2012    02    17    03     20      00         3.523            0.162               289.3
  2012    02    17    03     30      00         3.679            0.112               284.3
  2012    02    17    03     40      00         3.455            0.101               296.6
  2012    02    17    03     50      00         2.961            0.132               305.6
  2012    02    17    04     00      00         3.169            0.158               309.9
  2012    02    17    04     10      00         2.941            0.107               291.1
  2012    02    17    04     20      00       999.999           99.999              9999.9
  2012    02    17    04     30      00       999.999           99.999              9999.9
  2012    02    17    04     40      00       999.999           99.999              9999.9
  2012    02    17    04     50      00       999.999           99.999              9999.9
  2012    02    17    05     00      00         4.415            0.136               301.6
  2012    02    17    05     10      00         4.261            0.100               295.1
  2012    02    17    05     20      00         4.416            0.166               304.1
  2012    02    17    05     30      00         4.149            0.081               289.8
  2012    02    17    05     40      00         4.085            0.086               293.6
  2012    02    17    05     50      00         3.811            0.098               288.3
  2012    02    17    06     00      00         3.886            0.129               287.2
  2012    02    17    06     10      00         3.896            0.125               296.9
  2012    02    17    06     20      00         3.935            0.117               304.4
  2012    02    17    06     30      00         3.982            0.114               311.8
  2012    02    17    06     40      00         3.884            0.122               299.1
  2012    02    17    06     50      00         4.260            0.142               301.5
  2012    02    17    07     00      00         4.146            0.158               291.3
  2012    02    17    07     10      00         3.916            0.191               288.4
  2012    02    17    07     20      00         3.472            0.116               277.2
  2012    02    17    07     30      00         3.370            0.125               298.0
  2012    02    17    07     40      00         3.091            0.159               287.7
  2012    02    17    07     50      00         3.734            0.166               324.0
  2012    02    17    08     00      00         3.762            0.085               309.8
  2012    02    17    08     10      00         3.612            0.090               291.1
  2012    02    17    08     20      00         2.737            0.064               293.4
  2012    02    17    08     30      00         3.570            0.080               302.6
  2012    02    17    08     40      00         3.644            0.102               285.9
  2012    02    17    08     50      00         3.733            0.136               291.0
  2012    02    17    09     00      00         4.309            0.147               298.1
  2012    02    17    09     10      00         3.895            0.189               315.8
  2012    02    17    09     20      00         3.634            0.143               321.5
  2012    02    17    09     30      00         3.452            0.091               311.9
  2012    02    17    09     40      00       999.999           99.999              9999.9
  2012    02    17    09     50      00         4.092            0.113               315.8
  2012    02    17    10     00      00         4.265            0.160               300.2
  2012    02    17    10     10      00         4.479            0.153               301.2
  2012    02    17    10     20      00         4.793            0.230               310.2
  2012    02    17    10     30      00         4.787            0.249               326.6
  2012    02    17    10     40      00         4.878            0.175               307.9
  2012    02    17    10     50      00         4.403            0.202               293.8
  2012    02    17    11     00      00         4.941            0.178               327.9
  2012    02    17    11     10      00         3.527            0.135               306.9
  2012    02    17    11     20      00         3.512            0.143               315.4
  2012    02    17    11     30      00         3.224            0.145               296.9
  2012    02    17    11     40      00         4.410            0.097               291.4
  2012    02    17    11     50      00         3.673            0.181               315.5
  2012    02    17    12     00      00         4.115            0.166               323.5
  2012    02    17    12     10      00         4.151            0.239               321.9
  2012    02    17    12     20      00         4.068            0.139               303.2
  2012    02    17    12     30      00         4.178            0.158               302.3
  2012    02    17    12     40      00         4.487            0.132               323.6
  2012    02    17    12     50      00         4.735            0.193               338.5
  2012    02    17    13     00      00       999.999           99.999              9999.9
  2012    02    17    13     10      00       999.999           99.999              9999.9
  2012    02    17    13     20      00       999.999           99.999              9999.9
  2012    02    17    13     30      00       999.999           99.999              9999.9
  2012    02    17    13     40      00       999.999           99.999              9999.9
  2012    02    17    13     50      00       999.999           99.999              9999.9
  2012    02    17    14     00      00         4.737            0.230               319.6
  2012    02    17    14     10      00         5.077            0.170               310.1
  2012    02    17    14     20      00         4.789            0.133               301.3
  2012    02    17    14     30      00         5.119            0.139               307.2
  2012    02    17    14     40      00         5.603            0.224               312.7
  2012    02    17    14     50      00         5.955            0.092               295.8
  2012    02    17    15     00      00         5.129            0.152               285.1
  2012    02    17    15     10      00         5.630            0.160               297.4
  2012    02    17    15     20      00         5.249            0.185               282.8
  2012    02    17    15     30      00         5.576            0.118               291.9
  2012    02    17    15     40      00         5.741            0.202               294.7
  2012    02    17    15     50      00         5.564            0.107               284.0
  2012    02    17    16     00      00         5.525            0.202               299.9
  2012    02    17    16     10      00         5.490            0.190               306.8
  2012    02    17    16     20      00         5.750            0.184               281.2
  2012    02    17    16     30      00         5.662            0.162               281.6
  2012    02    17    16     40      00         6.112            0.145               292.4
  2012    02    17    16     50      00         5.874            0.208               284.9
  2012    02    17    17     00      00         5.985            0.101               290.1
  2012    02    17    17     10      00         6.009            0.261               295.1
  2012    02    17    17     20      00         5.969            0.154               271.9
  2012    02    17    17     30      00         5.963            0.241               296.5
  2012    02    17    17     40      00         6.053            0.185               293.8
  2012    02    17    17     50      00         6.078            0.204               290.1
  2012    02    17    18     00      00         6.135            0.271               307.7
  2012    02    17    18     10      00         6.072            0.174               296.4
  2012    02    17    18     20      00         6.076            0.159               295.9
  2012    02    17    18     30      00         6.127            0.116               286.8
  2012    02    17    18     40      00         5.748            0.120               278.2
  2012    02    17    18     50      00         6.062            0.125               284.3
  2012    02    17    19     00      00         6.026            0.196               279.0
  2012    02    17    19     10      00         5.902            0.133               275.4
  2012    02    17    19     20      00         5.709            0.106               279.3
  2012    02    17    19     30      00         5.908            0.130               281.0
  2012    02    17    19     40      00         5.751            0.297               273.5
  2012    02    17    19     50      00         5.747            0.154               276.9
  2012    02    17    20     00      00         5.274            0.100               267.5
  2012    02    17    20     10      00         5.045            0.106               270.6
  2012    02    17    20     20      00         5.430            0.214               280.1
  2012    02    17    20     30      00         4.989            0.160               284.0
  2012    02    17    20     40      00         5.703            0.207               271.1
  2012    02    17    20     50      00         5.939            0.184               286.3
  2012    02    17    21     00      00       999.999           99.999              9999.9
  2012    02    17    21     10      00       999.999           99.999              9999.9
  2012    02    17    21     20      00       999.999           99.999              9999.9
  2012    02    17    21     30      00       999.999           99.999              9999.9
  2012    02    17    21     40      00       999.999           99.999              9999.9
  2012    02    17    21     50      00       999.999           99.999              9999.9
  2012    02    17    22     00      00       999.999           99.999              9999.9
  2012    02    17    22     10      00       999.999           99.999              9999.9
  2012    02    17    22     20      00       999.999           99.999              9999.9
  2012    02    17    22     30      00       999.999           99.999              9999.9
  2012    02    17    22     40      00       999.999           99.999              9999.9
  2012    02    17    22     50      00       999.999           99.999              9999.9
  2012    02    17    23     00      00       999.999           99.999              9999.9
  2012    02    17    23     10      00       999.999           99.999              9999.9
  2012    02    17    23     20      00       999.999           99.999              9999.9
  2012    02    17    23     30      00       999.999           99.999              9999.9
  2012    02    17    23     40      00       999.999           99.999              9999.9
  2012    02    17    23     50      00       999.999           99.999              9999.9
  2012    02    18    00     00      00         5.641            0.236               304.7
  2012    02    18    00     10      00         5.621            0.224               316.9
  2012    02    18    00     20      00         5.082            0.230               321.7
