  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2010    05    31    00     00      00         4.189            0.303               274.4
  2010    05    31    00     10      00         3.615            0.110               244.1
  2010    05    31    00     20      00         3.477            0.081               217.9
  2010    05    31    00     30      00         3.511            0.037               223.4
  2010    05    31    00     40      00         4.023            0.265               288.2
  2010    05    31    00     50      00         4.120            0.173               297.7
  2010    05    31    01     00      00         3.966            0.241               295.7
  2010    05    31    01     10      00         3.384            0.026               252.3
  2010    05    31    01     20      00         4.223            0.236               301.1
  2010    05    31    01     30      00         3.382            0.020               246.8
  2010    05    31    01     40      00         4.132            0.211               295.6
  2010    05    31    01     50      00         4.116            0.182               295.6
  2010    05    31    02     00      00         4.648            0.119               265.6
  2010    05    31    02     10      00         4.081            0.072               266.5
  2010    05    31    02     20      00         3.908            0.112               257.9
  2010    05    31    02     30      00         4.095            0.200               254.0
  2010    05    31    02     40      00         3.814            0.035               231.8
  2010    05    31    02     50      00         3.632            0.067               211.1
  2010    05    31    03     00      00         3.394            0.204               233.4
  2010    05    31    03     10      00         3.421            0.219               291.1
  2010    05    31    03     20      00         3.740            0.280               299.4
  2010    05    31    03     30      00         3.771            0.268               304.5
  2010    05    31    03     40      00         3.933            0.181               321.0
  2010    05    31    03     50      00         4.203            0.072               298.2
  2010    05    31    04     00      00         4.531            0.096               291.6
  2010    05    31    04     10      00         4.514            0.036               278.0
  2010    05    31    04     20      00         4.699            0.048               270.5
  2010    05    31    04     30      00         4.260            0.156               238.5
  2010    05    31    04     40      00         3.940            0.035               255.6
  2010    05    31    04     50      00         3.927            0.027               238.5
  2010    05    31    05     00      00         3.723            0.044               229.2
  2010    05    31    05     10      00         3.630            0.176               229.0
  2010    05    31    05     20      00         3.502            0.151               251.9
  2010    05    31    05     30      00         3.788            0.167               276.5
  2010    05    31    05     40      00         3.905            0.127               293.6
  2010    05    31    05     50      00         3.984            0.165               281.6
  2010    05    31    06     00      00         3.798            0.096               284.7
  2010    05    31    06     10      00         3.785            0.211               281.8
  2010    05    31    06     20      00         3.999            0.047               281.1
  2010    05    31    06     30      00         4.014            0.114               276.3
  2010    05    31    06     40      00         4.421            0.072               271.8
  2010    05    31    06     50      00         3.691            0.100               266.3
