  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2012    05    01    00     00      00         6.797            0.263               326.2
  2012    05    01    00     10      00         6.648            0.228               309.7
  2012    05    01    00     20      00         6.824            0.102               305.4
  2012    05    01    00     30      00         6.916            0.136               290.2
  2012    05    01    00     40      00         6.787            0.109               291.8
  2012    05    01    00     50      00         6.366            0.146               283.2
  2012    05    01    01     00      00         6.149            0.164               272.7
  2012    05    01    01     10      00         5.407            0.171               272.5
  2012    05    01    01     20      00         6.170            0.278               323.4
  2012    05    01    01     30      00         6.143            0.299               317.1
  2012    05    01    01     40      00         6.254            0.262               312.7
  2012    05    01    01     50      00         6.202            0.279               326.2
  2012    05    01    02     00      00         6.124            0.174               316.1
  2012    05    01    02     10      00         6.195            0.201               319.8
  2012    05    01    02     20      00         5.991            0.259               320.2
  2012    05    01    02     30      00         6.154            0.236               309.7
  2012    05    01    02     40      00         6.132            0.218               321.7
  2012    05    01    02     50      00         6.552            0.136               319.6
  2012    05    01    03     00      00         6.673            0.251               304.2
  2012    05    01    03     10      00         6.732            0.225               283.3
  2012    05    01    03     20      00         6.689            0.212               271.9
  2012    05    01    03     30      00         6.632            0.188               283.7
  2012    05    01    03     40      00         6.347            0.223               288.8
  2012    05    01    03     50      00         6.185            0.266               306.1
  2012    05    01    04     00      00         6.335            0.226               300.3
  2012    05    01    04     10      00         5.763            0.107               265.0
  2012    05    01    04     20      00         5.428            0.153               283.3
  2012    05    01    04     30      00         5.390            0.255               294.4
  2012    05    01    04     40      00         5.313            0.224               316.3
  2012    05    01    04     50      00         5.183            0.227               318.3
  2012    05    01    05     00      00         5.360            0.225               324.4
  2012    05    01    05     10      00         5.630            0.216               336.7
  2012    05    01    05     20      00         5.344            0.185               317.9
  2012    05    01    05     30      00         5.819            0.147               323.0
  2012    05    01    05     40      00         7.141            0.195               303.0
  2012    05    01    05     50      00         7.353            0.163               293.5
  2012    05    01    06     00      00         7.571            0.128               277.0
  2012    05    01    06     10      00         6.943            0.118               250.8
  2012    05    01    06     20      00         6.721            0.169               239.1
  2012    05    01    06     30      00         6.027            0.173               245.1
  2012    05    01    06     40      00         6.353            0.225               259.4
  2012    05    01    06     50      00         5.166            0.108               236.8
  2012    05    01    07     00      00         4.953            0.196               296.6
  2012    05    01    07     10      00         5.254            0.216               330.0
  2012    05    01    07     20      00         5.825            0.223               329.3
  2012    05    01    07     30      00         6.149            0.209               314.3
  2012    05    01    07     40      00         6.512            0.239               307.3
  2012    05    01    07     50      00         6.133            0.124               235.8
  2012    05    01    08     00      00         5.108            0.170               247.3
  2012    05    01    08     10      00         4.994            0.097               267.4
  2012    05    01    08     20      00         4.992            0.180               299.8
  2012    05    01    08     30      00         4.899            0.163               299.9
  2012    05    01    08     40      00         5.145            0.039               282.7
  2012    05    01    08     50      00         5.312            0.147               294.4
  2012    05    01    09     00      00         5.826            0.138               279.6
  2012    05    01    09     10      00         5.507            0.205               266.7
  2012    05    01    09     20      00         5.327            0.156               281.4
  2012    05    01    09     30      00         5.441            0.197               300.7
  2012    05    01    09     40      00         5.489            0.180               303.5
  2012    05    01    09     50      00         5.638            0.133               297.3
  2012    05    01    10     00      00         5.752            0.167               282.8
  2012    05    01    10     10      00         5.361            0.127               261.8
  2012    05    01    10     20      00         5.226            0.111               271.2
  2012    05    01    10     30      00         5.164            0.123               289.1
  2012    05    01    10     40      00         5.164            0.132               291.6
  2012    05    01    10     50      00         5.149            0.079               282.3
  2012    05    01    11     00      00         5.145            0.226               284.1
  2012    05    01    11     10      00         5.061            0.189               295.8
  2012    05    01    11     20      00         5.128            0.220               306.5
  2012    05    01    11     30      00         5.102            0.144               291.2
  2012    05    01    11     40      00         5.184            0.148               296.6
  2012    05    01    11     50      00         5.230            0.195               283.8
  2012    05    01    12     00      00         5.249            0.146               281.7
  2012    05    01    12     10      00         5.349            0.074               285.9
  2012    05    01    12     20      00         5.498            0.129               276.3
  2012    05    01    12     30      00         5.389            0.049               269.2
  2012    05    01    12     40      00         5.630            0.178               301.7
  2012    05    01    12     50      00         5.567            0.239               286.6
  2012    05    01    13     00      00         5.742            0.208               280.3
