  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2011    11    28    00     00      00         5.878            0.210               291.9
  2011    11    28    00     10      00         6.032            0.252               310.1
  2011    11    28    00     20      00         5.334            0.151               280.7
  2011    11    28    00     30      00       999.999           99.999              9999.9
  2011    11    28    00     40      00       999.999           99.999              9999.9
  2011    11    28    00     50      00       999.999           99.999              9999.9
  2011    11    28    01     00      00       999.999           99.999              9999.9
  2011    11    28    01     10      00       999.999           99.999              9999.9
  2011    11    28    01     20      00       999.999           99.999              9999.9
  2011    11    28    01     30      00       999.999           99.999              9999.9
  2011    11    28    01     40      00       999.999           99.999              9999.9
  2011    11    28    01     50      00       999.999           99.999              9999.9
  2011    11    28    02     00      00       999.999           99.999              9999.9
  2011    11    28    02     10      00       999.999           99.999              9999.9
  2011    11    28    02     20      00       999.999           99.999              9999.9
  2011    11    28    02     30      00       999.999           99.999              9999.9
  2011    11    28    02     40      00       999.999           99.999              9999.9
  2011    11    28    02     50      00       999.999           99.999              9999.9
  2011    11    28    03     00      00       999.999           99.999              9999.9
  2011    11    28    03     10      00       999.999           99.999              9999.9
  2011    11    28    03     20      00       999.999           99.999              9999.9
  2011    11    28    03     30      00       999.999           99.999              9999.9
  2011    11    28    03     40      00       999.999           99.999              9999.9
  2011    11    28    03     50      00       999.999           99.999              9999.9
  2011    11    28    04     00      00       999.999           99.999              9999.9
  2011    11    28    04     10      00       999.999           99.999              9999.9
  2011    11    28    04     20      00       999.999           99.999              9999.9
  2011    11    28    04     30      00       999.999           99.999              9999.9
  2011    11    28    04     40      00       999.999           99.999              9999.9
  2011    11    28    04     50      00       999.999           99.999              9999.9
  2011    11    28    05     00      00       999.999           99.999              9999.9
  2011    11    28    05     10      00       999.999           99.999              9999.9
  2011    11    28    05     20      00       999.999           99.999              9999.9
  2011    11    28    05     30      00       999.999           99.999              9999.9
  2011    11    28    05     40      00       999.999           99.999              9999.9
  2011    11    28    05     50      00       999.999           99.999              9999.9
  2011    11    28    06     00      00       999.999           99.999              9999.9
  2011    11    28    06     10      00       999.999           99.999              9999.9
  2011    11    28    06     20      00       999.999           99.999              9999.9
  2011    11    28    06     30      00       999.999           99.999              9999.9
  2011    11    28    06     40      00       999.999           99.999              9999.9
  2011    11    28    06     50      00       999.999           99.999              9999.9
  2011    11    28    07     00      00       999.999           99.999              9999.9
  2011    11    28    07     10      00       999.999           99.999              9999.9
  2011    11    28    07     20      00       999.999           99.999              9999.9
  2011    11    28    07     30      00       999.999           99.999              9999.9
  2011    11    28    07     40      00       999.999           99.999              9999.9
  2011    11    28    07     50      00       999.999           99.999              9999.9
  2011    11    28    08     00      00       999.999           99.999              9999.9
  2011    11    28    08     10      00       999.999           99.999              9999.9
  2011    11    28    08     20      00       999.999           99.999              9999.9
  2011    11    28    08     30      00       999.999           99.999              9999.9
  2011    11    28    08     40      00       999.999           99.999              9999.9
  2011    11    28    08     50      00       999.999           99.999              9999.9
  2011    11    28    09     00      00       999.999           99.999              9999.9
  2011    11    28    09     10      00       999.999           99.999              9999.9
  2011    11    28    09     20      00       999.999           99.999              9999.9
  2011    11    28    09     30      00       999.999           99.999              9999.9
  2011    11    28    09     40      00       999.999           99.999              9999.9
  2011    11    28    09     50      00       999.999           99.999              9999.9
  2011    11    28    10     00      00       999.999           99.999              9999.9
  2011    11    28    10     10      00       999.999           99.999              9999.9
  2011    11    28    10     20      00       999.999           99.999              9999.9
  2011    11    28    10     30      00       999.999           99.999              9999.9
  2011    11    28    10     40      00       999.999           99.999              9999.9
  2011    11    28    10     50      00       999.999           99.999              9999.9
  2011    11    28    11     00      00       999.999           99.999              9999.9
  2011    11    28    11     10      00       999.999           99.999              9999.9
  2011    11    28    11     20      00       999.999           99.999              9999.9
  2011    11    28    11     30      00       999.999           99.999              9999.9
  2011    11    28    11     40      00       999.999           99.999              9999.9
  2011    11    28    11     50      00       999.999           99.999              9999.9
  2011    11    28    12     00      00       999.999           99.999              9999.9
  2011    11    28    12     10      00       999.999           99.999              9999.9
  2011    11    28    12     20      00       999.999           99.999              9999.9
  2011    11    28    12     30      00         4.354            0.109               300.8
  2011    11    28    12     40      00         4.097            0.165               293.3
  2011    11    28    12     50      00         4.498            0.123               296.0
  2011    11    28    13     00      00         4.412            0.084               292.0
  2011    11    28    13     10      00         4.488            0.195               299.4
  2011    11    28    13     20      00         4.376            0.161               291.8
  2011    11    28    13     30      00         5.151            0.231               303.4
  2011    11    28    13     40      00         4.923            0.120               303.9
  2011    11    28    13     50      00         4.938            0.167               319.6
  2011    11    28    14     00      00         4.977            0.148               319.9
  2011    11    28    14     10      00         4.939            0.206               295.2
  2011    11    28    14     20      00         4.839            0.156               301.0
  2011    11    28    14     30      00         4.711            0.083               280.9
  2011    11    28    14     40      00         5.048            0.193               296.2
  2011    11    28    14     50      00         5.065            0.167               287.1
  2011    11    28    15     00      00         4.825            0.043               272.2
  2011    11    28    15     10      00         4.493            0.128               284.7
  2011    11    28    15     20      00         3.633            0.052               277.6
  2011    11    28    15     30      00         3.687            0.151               276.1
  2011    11    28    15     40      00         3.637            0.046               279.2
  2011    11    28    15     50      00       999.999           99.999              9999.9
  2011    11    28    16     00      00       999.999           99.999              9999.9
  2011    11    28    16     10      00       999.999           99.999              9999.9
  2011    11    28    16     20      00       999.999           99.999              9999.9
  2011    11    28    16     30      00       999.999           99.999              9999.9
  2011    11    28    16     40      00       999.999           99.999              9999.9
  2011    11    28    16     50      00       999.999           99.999              9999.9
  2011    11    28    17     00      00       999.999           99.999              9999.9
  2011    11    28    17     10      00       999.999           99.999              9999.9
  2011    11    28    17     20      00       999.999           99.999              9999.9
  2011    11    28    17     30      00       999.999           99.999              9999.9
  2011    11    28    17     40      00       999.999           99.999              9999.9
