  Year  Month   Day  Hour  Minute  Second    foF2 (MHz)   foF2 POLAN Error (MHz)   hmF2 (km)
  2009    10    15    00     00      00         3.987            0.362               279.5
  2009    10    15    00     05      00         4.035            0.186               275.1
  2009    10    15    00     10      00         4.420            0.155               304.6
  2009    10    15    00     15      00         4.308            0.180               292.0
  2009    10    15    00     20      00         4.291            0.164               283.7
  2009    10    15    00     25      00         4.167            0.146               298.0
  2009    10    15    00     30      00         4.035            0.129               269.9
  2009    10    15    00     35      00         4.244            0.220               275.6
  2009    10    15    00     40      00         4.037            0.114               271.8
  2009    10    15    00     45      00         3.949            0.182               289.7
  2009    10    15    00     50      00         3.739            0.164               284.4
  2009    10    15    00     55      00         3.985            0.101               278.7
  2009    10    15    01     00      00       999.999           99.999              9999.9
  2009    10    15    01     05      00       999.999           99.999              9999.9
  2009    10    15    01     10      00       999.999           99.999              9999.9
  2009    10    15    01     15      00       999.999           99.999              9999.9
  2009    10    15    01     20      00       999.999           99.999              9999.9
  2009    10    15    01     25      00       999.999           99.999              9999.9
  2009    10    15    01     30      00       999.999           99.999              9999.9
  2009    10    15    01     35      00       999.999           99.999              9999.9
  2009    10    15    01     40      00       999.999           99.999              9999.9
  2009    10    15    01     45      00       999.999           99.999              9999.9
  2009    10    15    01     50      00       999.999           99.999              9999.9
  2009    10    15    01     55      00         4.521            0.140               283.0
  2009    10    15    02     00      00         4.532            0.185               269.1
  2009    10    15    02     05      00       999.999           99.999              9999.9
  2009    10    15    02     10      00       999.999           99.999              9999.9
  2009    10    15    02     15      00         4.678            0.211               265.9
  2009    10    15    02     20      00         4.420            0.124               254.3
  2009    10    15    02     25      00         3.694            0.136               236.7
  2009    10    15    02     30      00       999.999           99.999              9999.9
  2009    10    15    02     35      00         3.907            0.108               264.3
  2009    10    15    02     40      00       999.999           99.999              9999.9
  2009    10    15    02     45      00       999.999           99.999              9999.9
  2009    10    15    02     50      00       999.999           99.999              9999.9
  2009    10    15    02     55      00         3.754            0.166               269.9
  2009    10    15    03     00      00         3.553            0.152               256.2
  2009    10    15    03     05      00         3.570            0.059               269.3
  2009    10    15    03     10      00       999.999           99.999              9999.9
  2009    10    15    03     15      00       999.999           99.999              9999.9
  2009    10    15    03     20      00       999.999           99.999              9999.9
  2009    10    15    03     25      00       999.999           99.999              9999.9
  2009    10    15    03     30      00       999.999           99.999              9999.9
  2009    10    15    03     35      00       999.999           99.999              9999.9
  2009    10    15    03     40      00       999.999           99.999              9999.9
  2009    10    15    03     45      00       999.999           99.999              9999.9
  2009    10    15    03     50      00       999.999           99.999              9999.9
  2009    10    15    03     55      00         3.433            0.191               277.7
  2009    10    15    04     00      00         3.388            0.099               276.8
  2009    10    15    04     05      00         3.667            0.170               268.3
  2009    10    15    04     10      00         3.168            0.226               271.6
  2009    10    15    04     15      00         3.849            0.162               268.2
  2009    10    15    04     20      00         3.718            0.150               274.3
  2009    10    15    04     25      00         3.368            0.174               260.9
  2009    10    15    04     30      00         3.464            0.115               268.6
  2009    10    15    04     35      00         3.196            0.312               270.8
  2009    10    15    04     40      00         3.425            0.275               290.8
  2009    10    15    04     45      00         3.326            0.359               278.4
  2009    10    15    04     50      00         3.170            0.124               283.0
  2009    10    15    04     55      00         3.513            0.168               295.3
  2009    10    15    05     00      00         2.974            0.016               265.2
  2009    10    15    05     05      00         3.008            0.072               263.6
  2009    10    15    05     10      00         2.977            0.055               264.1
  2009    10    15    05     15      00         2.746            0.259               249.2
  2009    10    15    05     20      00         2.659            0.124               255.4
  2009    10    15    05     25      00       999.999           99.999              9999.9
  2009    10    15    05     30      00       999.999           99.999              9999.9
  2009    10    15    05     35      00       999.999           99.999              9999.9
  2009    10    15    05     40      00       999.999           99.999              9999.9
  2009    10    15    05     45      00       999.999           99.999              9999.9
  2009    10    15    05     50      00       999.999           99.999              9999.9
  2009    10    15    05     55      00       999.999           99.999              9999.9
  2009    10    15    06     00      00       999.999           99.999              9999.9
  2009    10    15    06     05      00       999.999           99.999              9999.9
  2009    10    15    06     10      00       999.999           99.999              9999.9
  2009    10    15    06     15      00       999.999           99.999              9999.9
  2009    10    15    06     20      00       999.999           99.999              9999.9
  2009    10    15    06     25      00       999.999           99.999              9999.9
  2009    10    15    06     30      00       999.999           99.999              9999.9
  2009    10    15    06     35      00       999.999           99.999              9999.9
  2009    10    15    06     40      00       999.999           99.999              9999.9
  2009    10    15    06     45      00       999.999           99.999              9999.9
  2009    10    15    06     50      00       999.999           99.999              9999.9
  2009    10    15    06     55      00         2.694            0.070               265.9
  2009    10    15    07     00      00       999.999           99.999              9999.9
  2009    10    15    07     05      00       999.999           99.999              9999.9
  2009    10    15    07     10      00       999.999           99.999              9999.9
  2009    10    15    07     15      00         2.749            0.103               256.1
  2009    10    15    07     20      00       999.999           99.999              9999.9
  2009    10    15    07     25      00       999.999           99.999              9999.9
  2009    10    15    07     30      00       999.999           99.999              9999.9
  2009    10    15    07     35      00         2.589            0.034               259.8
  2009    10    15    07     40      00       999.999           99.999              9999.9
  2009    10    15    07     45      00       999.999           99.999              9999.9
  2009    10    15    07     50      00       999.999           99.999              9999.9
