64124.0	-154.3	80.5	1.302771E-19
64133.0	-154.3	79.5	1.283752E-19
64136.0	-154.3	78.5	1.264173E-19
64139.0	-154.3	76.5	1.223418E-19
64142.0	-154.3	75.5	1.202281E-19
64145.0	-154.3	74.5	1.180668E-19
64148.0	-154.3	73.5	1.158598E-19
64151.0	-154.3	72.5	1.136095E-19
64154.0	-154.3	71.5	1.113182E-19
64157.0	-154.3	77.5	1.084E-19
64160.0	15.0	35.0	1.001401E-19
64163.0	15.0	38.0	1.074285E-19
64166.0	11.03	40.88	1.140161E-19
64169.0	15.0	41.0	1.144056E-19
64172.0	18.97	40.88	1.140161E-19
64175.0	6.71	43.52	1.194656E-19
64178.0	10.84	43.88	1.206214E-19
64181.0	15.0	44.0	1.210077E-19
64184.0	19.16	43.88	1.206214E-19
64187.0	23.29	43.52	1.194656E-19
64190.0	-2.11	45.05	1.211016E-19
64193.0	2.01	45.89	1.237419E-19
64196.0	6.26	46.51	1.256438E-19
64199.0	10.61	46.88	1.267913E-19
64202.0	15.0	47.0	1.271749E-19
64205.0	19.39	46.88	1.267913E-19
64208.0	23.74	46.51	1.256438E-19
64211.0	27.99	45.89	1.237419E-19
64214.0	32.11	45.05	1.211016E-19
64217.0	-11.2	45.58	1.194656E-19
64220.0	-7.26	46.89	1.234829E-19
64223.0	-3.1	47.99	1.268172E-19
64226.0	1.25	48.86	1.294402E-19
64229.0	5.74	49.49	1.313299E-19
64232.0	10.34	49.87	1.324702E-19
64235.0	15.0	50.0	1.328513E-19
64238.0	19.66	49.87	1.324702E-19
64241.0	24.26	49.49	1.313299E-19
64244.0	28.75	48.86	1.294402E-19
64247.0	33.1	47.99	1.268172E-19
64250.0	37.26	46.89	1.234829E-19
64253.0	41.2	45.58	1.194656E-19
64259.0	-20.22	45.15	1.147992E-19
64262.0	-16.62	46.88	1.200405E-19
64265.0	-12.75	48.42	1.246776E-19
64268.0	-8.62	49.77	1.286707E-19
64271.0	-4.25	50.9	1.319855E-19
64274.0	0.34	51.81	1.345937E-19
64277.0	5.12	52.47	1.364729E-19
64280.0	10.03	52.87	1.376069E-19
64283.0	15.0	53.0	1.379859E-19
64286.0	19.97	52.87	1.376069E-19
64289.0	24.88	52.47	1.364729E-19
64292.0	29.66	51.81	1.345937E-19
64295.0	34.25	50.9	1.319855E-19
64298.0	38.62	49.77	1.286707E-19
64301.0	42.75	48.42	1.246776E-19
64304.0	46.62	46.88	1.200405E-19
64307.0	50.22	45.15	1.147992E-19
64310.0	-28.87	43.83	1.074285E-19
64313.0	-25.72	45.9	1.136992E-19
64316.0	-22.3	47.83	1.194656E-19
64325.0	-18.58	49.61	1.246776E-19
64328.0	-14.55	51.21	1.292899E-19
64331.0	-10.23	52.61	1.332625E-19
64334.0	-5.61	53.8	1.365609E-19
64337.0	-0.72	54.74	1.391564E-19
64340.0	4.38	55.44	1.410267E-19
64343.0	9.65	55.86	1.421553E-19
64346.0	15.0	56.0	1.425326E-19
64349.0	20.35	55.86	1.421553E-19
64352.0	25.62	55.44	1.410267E-19
64355.0	30.72	54.74	1.391564E-19
64358.0	35.61	53.8	1.365609E-19
64361.0	40.23	52.61	1.332625E-19
64364.0	44.55	51.21	1.292899E-19
64367.0	48.58	49.61	1.246776E-19
64370.0	52.3	47.83	1.194656E-19
64373.0	55.72	45.9	1.136992E-19
64376.0	58.87	43.83	1.074285E-19
64379.0	-31.37	46.31	1.115065E-19
64388.0	-28.18	48.44	1.177447E-19
64391.0	-24.68	50.43	1.234829E-19
64394.0	-20.85	52.27	1.286707E-19
64397.0	-16.66	53.94	1.332625E-19
64400.0	-12.12	55.41	1.372181E-19
64403.0	-7.23	56.66	1.405028E-19
64406.0	-2.0	57.66	1.430878E-19
64409.0	3.49	58.4	1.449506E-19
64412.0	9.19	58.85	1.460748E-19
64415.0	15.0	59.0	1.464507E-19
64418.0	20.81	58.85	1.460748E-19
64421.0	26.51	58.4	1.449506E-19
64424.0	32.0	57.66	1.430878E-19
64427.0	37.23	56.66	1.405028E-19
64430.0	42.12	55.41	1.372181E-19
64433.0	46.66	53.94	1.332625E-19
64436.0	50.85	52.27	1.286707E-19
64439.0	54.68	50.43	1.234829E-19
64442.0	58.18	48.44	1.177447E-19
64445.0	61.37	46.31	1.115065E-19
64451.0	-34.2	48.66	1.148894E-19
64454.0	-30.98	50.85	1.211016E-19
64457.0	-27.42	52.92	1.268172E-19
64460.0	-23.49	54.84	1.319855E-19
64463.0	-19.14	56.59	1.365609E-19
64466.0	-14.37	58.15	1.405028E-19
64469.0	-9.17	59.48	1.437764E-19
64472.0	-3.56	60.56	1.46353E-19
64475.0	2.41	61.35	1.482098E-19
64478.0	8.63	61.84	1.493304E-19
64481.0	15.0	62.0	1.497051E-19
64484.0	21.37	61.84	1.493304E-19
64487.0	27.59	61.35	1.482098E-19
64490.0	33.56	60.56	1.46353E-19
64493.0	39.17	59.48	1.437764E-19
64496.0	44.37	58.15	1.405028E-19
64499.0	49.14	56.59	1.365609E-19
64544.0	53.49	54.84	1.319855E-19
64592.0	57.42	52.92	1.268172E-19
64688.0	60.98	50.85	1.211016E-19
64772.0	64.2	48.66	1.148894E-19
64775.0	-37.39	50.87	1.175497E-19
64778.0	-34.18	53.14	1.237419E-19
64781.0	-30.59	55.29	1.294402E-19
64784.0	-26.57	57.31	1.345937E-19
64787.0	-22.08	59.16	1.391564E-19
64790.0	-17.07	60.82	1.430878E-19
64793.0	-11.53	62.26	1.46353E-19
64796.0	-5.47	63.42	1.48923E-19
64799.0	1.06	64.29	1.507752E-19
64802.0	7.93	64.82	1.518931E-19
64805.0	15.0	65.0	1.522668E-19
64808.0	22.07	64.82	1.518931E-19
64811.0	28.94	64.29	1.507752E-19
64814.0	35.47	63.42	1.48923E-19
64817.0	41.53	62.26	1.46353E-19
64820.0	47.07	60.82	1.430878E-19
64823.0	52.08	59.16	1.391564E-19
64826.0	56.57	57.31	1.345937E-19
64829.0	60.59	55.29	1.294402E-19
64835.0	64.18	53.14	1.237419E-19
64838.0	67.39	50.87	1.175497E-19
64841.0	-37.82	55.26	1.256438E-19
64844.0	-34.24	57.52	1.313299E-19
64847.0	-30.17	59.65	1.364729E-19
64850.0	-25.56	61.63	1.410267E-19
64853.0	-20.33	63.41	1.449506E-19
64856.0	-14.43	64.97	1.482098E-19
64859.0	-7.85	66.25	1.507752E-19
64862.0	-0.65	67.2	1.526241E-19
64865.0	7.04	67.8	1.5374E-19
64868.0	15.0	68.0	1.541131E-19
64871.0	22.96	67.8	1.5374E-19
64874.0	30.65	67.2	1.526241E-19
64877.0	37.85	66.25	1.507752E-19
64880.0	44.43	64.97	1.482098E-19
64883.0	50.33	63.41	1.449506E-19
64886.0	55.56	61.63	1.410267E-19
64889.0	60.17	59.65	1.364729E-19
64892.0	64.24	57.52	1.313299E-19
64895.0	67.82	55.26	1.256438E-19
64898.0	-41.94	57.2	1.267913E-19
64901.0	-38.43	59.57	1.324702E-19
64904.0	-34.39	61.83	1.376069E-19
64907.0	-29.72	63.95	1.421553E-19
64910.0	-24.3	65.88	1.460748E-19
64913.0	-18.05	67.59	1.493304E-19
64916.0	-10.9	69.01	1.518931E-19
64919.0	-2.88	70.09	1.5374E-19
64922.0	5.86	70.77	1.548548E-19
64925.0	15.0	71.0	1.552274E-19
64928.0	24.14	70.77	1.548548E-19
64931.0	32.88	70.09	1.5374E-19
64934.0	40.9	69.01	1.518931E-19
64937.0	48.05	67.59	1.493304E-19
64940.0	54.3	65.88	1.460748E-19
64943.0	59.72	63.95	1.421553E-19
64946.0	64.39	61.83	1.376069E-19
64949.0	68.43	59.57	1.324702E-19
64952.0	71.94	57.2	1.267913E-19
64955.0	-46.59	58.92	1.271749E-19
64958.0	-43.24	61.42	1.328513E-19
64961.0	-39.32	63.82	1.379859E-19
64964.0	-34.69	66.09	1.425326E-19
64967.0	-29.19	68.2	1.464507E-19
64970.0	-22.64	70.09	1.497051E-19
64973.0	-14.88	71.7	1.522668E-19
64976.0	-5.87	72.94	1.541131E-19
64979.0	4.23	73.73	1.552274E-19
64982.0	15.0	74.0	1.556E-19
64985.0	25.77	73.73	1.552274E-19
64988.0	35.87	72.94	1.541131E-19
64991.0	44.88	71.7	1.522668E-19
64994.0	52.64	70.09	1.497051E-19
64997.0	59.19	68.2	1.464507E-19
65000.0	64.69	66.09	1.425326E-19
65003.0	69.32	63.82	1.379859E-19
65006.0	73.24	61.42	1.328513E-19
65009.0	76.59	58.92	1.271749E-19
65012.0	-51.77	60.39	1.267913E-19
65015.0	-48.69	63.02	1.324702E-19
65018.0	-45.03	65.56	1.376069E-19
65027.0	-40.62	68.01	1.421553E-19
65030.0	-35.21	70.32	1.460748E-19
65033.0	-28.52	72.43	1.493304E-19
65036.0	-20.23	74.26	1.518931E-19
65039.0	-10.07	75.72	1.5374E-19
65042.0	1.88	76.67	1.548548E-19
65045.0	15.0	77.0	1.552274E-19
65048.0	28.12	76.67	1.548548E-19
65051.0	40.07	75.72	1.5374E-19
65054.0	50.23	74.26	1.518931E-19
65057.0	58.52	72.43	1.493304E-19
65060.0	65.21	70.32	1.460748E-19
65063.0	70.62	68.01	1.421553E-19
65066.0	75.03	65.56	1.376069E-19
65069.0	78.69	63.02	1.324702E-19
65072.0	81.77	60.39	1.267913E-19
65075.0	-57.47	61.57	1.256438E-19
65078.0	-54.8	64.32	1.313299E-19
65081.0	-51.58	67.01	1.364729E-19
65084.0	-47.61	69.63	1.410267E-19
65087.0	-42.61	72.15	1.449506E-19
65090.0	-36.13	74.51	1.482098E-19
65093.0	-27.58	76.63	1.507752E-19
65096.0	-16.27	78.38	1.526241E-19
65099.0	-1.81	79.57	1.5374E-19
65102.0	15.0	80.0	1.541131E-19
65105.0	31.81	79.57	1.5374E-19
65108.0	46.27	78.38	1.526241E-19
65111.0	57.58	76.63	1.507752E-19
65114.0	66.13	74.51	1.482098E-19
65117.0	72.61	72.15	1.449506E-19
65120.0	77.61	69.63	1.410267E-19
65123.0	81.58	67.01	1.364729E-19
65126.0	84.8	64.32	1.313299E-19
65129.0	87.47	61.57	1.256438E-19
65132.0	-65.42	59.53	1.175497E-19
65135.0	-63.62	62.41	1.237419E-19
65138.0	-61.49	65.27	1.294402E-19
65141.0	-58.92	68.1	1.345937E-19
65144.0	-55.7	70.89	1.391564E-19
65147.0	-51.53	73.61	1.430878E-19
65150.0	-45.89	76.23	1.46353E-19
65153.0	-37.87	78.68	1.48923E-19
65156.0	-25.98	80.83	1.507752E-19
65159.0	-8.31	82.4	1.518931E-19
65162.0	15.0	83.0	1.522668E-19
65165.0	38.31	82.4	1.518931E-19
65168.0	55.98	80.83	1.507752E-19
65171.0	67.87	78.68	1.48923E-19
65174.0	75.89	76.23	1.46353E-19
65177.0	81.53	73.61	1.430878E-19
65180.0	85.7	70.89	1.391564E-19
65183.0	88.92	68.1	1.345937E-19
65186.0	91.49	65.27	1.294402E-19
65189.0	93.62	62.41	1.237419E-19
65192.0	95.42	59.53	1.175497E-19
65195.0	-71.35	59.93	1.148894E-19
65198.0	-70.1	62.89	1.211016E-19
65201.0	-68.64	65.84	1.268172E-19
65204.0	-66.9	68.78	1.319855E-19
65207.0	-64.74	71.7	1.365609E-19
65210.0	-61.92	74.59	1.405028E-19
65213.0	-57.99	77.44	1.437764E-19
65219.0	-52.04	80.22	1.46353E-19
65222.0	-41.87	82.83	1.482098E-19
65225.0	-22.03	85.01	1.493304E-19
65228.0	15.0	86.0	1.497051E-19
65231.0	52.03	85.01	1.493304E-19
65234.0	71.87	82.83	1.482098E-19
65237.0	82.04	80.22	1.46353E-19
65240.0	87.99	77.44	1.437764E-19
65243.0	91.92	74.59	1.405028E-19
65246.0	94.74	71.7	1.365609E-19
65249.0	96.9	68.78	1.319855E-19
65252.0	98.64	65.84	1.268172E-19
65255.0	100.1	62.89	1.211016E-19
65258.0	101.35	59.93	1.148894E-19
65261.0	-77.4	59.97	1.115065E-19
65264.0	-76.74	62.99	1.177447E-19
65267.0	-76.03	66.0	1.234829E-19
65270.0	-75.25	69.0	1.286707E-19
65273.0	-74.36	72.0	1.332625E-19
65276.0	-73.29	74.99	1.372181E-19
65279.0	-71.91	77.98	1.405028E-19
65282.0	-69.91	80.96	1.430878E-19
65285.0	-66.36	83.93	1.449506E-19
65288.0	-56.94	86.84	1.460748E-19
65291.0	15.0	89.0	1.464507E-19
65294.0	86.94	86.84	1.460748E-19
65297.0	96.36	83.93	1.449506E-19
65300.0	99.91	80.96	1.430878E-19
65303.0	101.91	77.98	1.405028E-19
65306.0	103.29	74.99	1.372181E-19
65309.0	104.36	72.0	1.332625E-19
65312.0	105.25	69.0	1.286707E-19
65315.0	106.03	66.0	1.234829E-19
65318.0	106.74	62.99	1.177447E-19
65321.0	107.4	59.97	1.115065E-19
65324.0	-83.42	59.64	1.074285E-19
65327.0	-83.36	62.69	1.136992E-19
65330.0	-83.4	65.72	1.194656E-19
65333.0	-83.6	68.75	1.246776E-19
65336.0	-84.03	71.77	1.292899E-19
65339.0	-84.82	74.77	1.332625E-19
65342.0	-86.22	77.76	1.365609E-19
65345.0	-88.82	80.73	1.391564E-19
65348.0	-94.24	83.64	1.410267E-19
65351.0	-109.0	86.38	1.421553E-19
65354.0	-165.0	88.0	1.425326E-19
65357.0	139.0	86.38	1.421553E-19
65360.0	124.24	83.64	1.410267E-19
65363.0	118.82	80.73	1.391564E-19
65366.0	116.22	77.76	1.365609E-19
65369.0	114.82	74.77	1.332625E-19
65372.0	114.03	71.77	1.292899E-19
65375.0	113.6	68.75	1.246776E-19
65378.0	113.4	65.72	1.194656E-19
65381.0	113.36	62.69	1.136992E-19
65384.0	113.42	59.64	1.074285E-19
65387.0	-90.51	65.03	1.147992E-19
65390.0	-91.61	68.04	1.200405E-19
65393.0	-93.21	71.02	1.246776E-19
65396.0	-95.59	73.95	1.286707E-19
65399.0	-99.24	76.82	1.319855E-19
65402.0	-105.13	79.58	1.345937E-19
65405.0	-115.34	82.12	1.364729E-19
65408.0	-134.13	84.15	1.376069E-19
65411.0	-165.0	85.0	1.379859E-19
65414.0	164.13	84.15	1.376069E-19
65417.0	145.34	82.12	1.364729E-19
65420.0	135.13	79.58	1.345937E-19
65423.0	129.24	76.82	1.319855E-19
65426.0	125.59	73.95	1.286707E-19
65429.0	123.21	71.02	1.246776E-19
65432.0	121.61	68.04	1.200405E-19
65435.0	120.51	65.03	1.147992E-19
65438.0	-101.49	69.8	1.194656E-19
65441.0	-105.01	72.61	1.234829E-19
65444.0	-110.04	75.29	1.268172E-19
65447.0	-117.41	77.77	1.294402E-19
65450.0	-128.42	79.9	1.313299E-19
65453.0	-144.45	81.43	1.324702E-19
65456.0	-165.0	82.0	1.328513E-19
65459.0	174.45	81.43	1.324702E-19
65462.0	158.42	79.9	1.313299E-19
65465.0	147.41	77.77	1.294402E-19
65468.0	140.04	75.29	1.268172E-19
65471.0	135.01	72.61	1.234829E-19
65474.0	131.49	69.8	1.194656E-19
65477.0	-118.54	73.33	1.211016E-19
65480.0	-126.21	75.54	1.237419E-19
65483.0	-136.5	77.35	1.256438E-19
65486.0	-149.69	78.56	1.267913E-19
65489.0	-165.0	79.0	1.271749E-19
65492.0	179.69	78.56	1.267913E-19
65495.0	166.5	77.35	1.256438E-19
65498.0	156.21	75.54	1.237419E-19
65501.0	148.54	73.33	1.211016E-19
65504.0	-141.78	74.62	1.194656E-19
65507.0	-152.81	75.64	1.206214E-19
65510.0	-165.0	76.0	1.210077E-19
65513.0	-177.19	75.64	1.206214E-19
65516.0	171.78	74.62	1.194656E-19
65519.0	-154.87	72.69	1.140161E-19
65522.0	-165.0	73.0	1.144056E-19
65525.0	-175.13	72.69	1.140161E-19
65528.0	-165.0	70.0	1.074285E-19
65531.0	-165.0	67.0	1.001401E-19
